utterance,label,speaker,meeting_id
"אוקיי, בוקר טוב לכולם. יש לנו כמה נושאים חשובים על סדר היום היום.",0,דנה,Meeting_152
"כן, הדבר הראשון שצריך לטפל בו זה לוודא שהקובץ המצורף יפתח כראוי.",1,יוסי,Meeting_152
"נכון. רוני, את יכולה לבדוק את זה ולהחזיר לנו תשובה עד סוף היום?",1,דנה,Meeting_152
"כן, בטח. אני אבדוק את זה ואחזיר עד 17:00.",1,רוני,Meeting_152
מצוין. יש עוד שאלות בלתי פתורות מפעם שעברה שאנחנו צריכים לעקוב אחריהן.,1,יוסי,Meeting_152
"נכון, מי אחראי על זה?",0,דנה,Meeting_152
אני אעבור על כל השאלות והדאגות שהועלו ואחזיר פידבק.,1,יוסי,Meeting_152
תוכל לסיים את זה עד מחר בבוקר?,0,דנה,Meeting_152
"כן, אני אעבוד על זה היום בערב.",1,יוסי,Meeting_152
יש עוד נושא שרציתי להעלות לגבי שימוש בתצוגת LCD בפרויקט.,0,רוני,Meeting_152
"כן, זה רעיון מעניין. נשמע שיש פוטנציאל לשיפור.",0,דנה,Meeting_152
"נכון, אני יכול לקחת את זה על עצמי ולחקור את האפשרות הזו יותר לעומק.",1,יוסי,Meeting_152
אולי כדאי להסתכל גם על טכנולוגיות אחרות שנוכל להשתמש בהן.,0,רוני,Meeting_152
"מסכים, אני אבדוק גם את זה.",1,יוסי,Meeting_152
"טוב מאוד, אז אנחנו מסכמים שיוסי יבדוק את תצוגת ה-LCD והטכנולוגיות הנוספות.",1,דנה,Meeting_152
"כן, אני אעשה את זה עד שבוע הבא.",1,יוסי,Meeting_152
יש עוד משהו שצריך לדון בו?,0,דנה,Meeting_152
"לא, אני חושבת שזה הכל להיום.",0,רוני,Meeting_152
"יופי, אז אנחנו מסיימים כאן. תודה לכולם על ההשתתפות.",0,דנה,Meeting_152
תודה לכם.,0,יוסי,Meeting_152
שיהיה יום טוב.,0,רוני,Meeting_152
