utterance,label,speaker,meeting_id
"בוקר טוב, איך הולך עם הפרויקט החדש?",0,נועה,Meeting_53
"בוקר טוב, נועה. אני חושב שאנחנו צריכים להחליט על סכימת צבע תעשייתית חדשה ל-UI.",1,דני,Meeting_53
"מסכימה, זה יהיה חשוב במיוחד כשנעבוד על ה-frontend.",0,נועה,Meeting_53
נכון. אז אני אדאג להכין את ה-mockup לצבעים החדשים עד סוף השבוע.,1,דני,Meeting_53
מעולה.,0,נועה,Meeting_53
מה קורה עם הבעיה של יצירת גרסאות של קבצי Real Media של סרטים?,0,יוסי,Meeting_53
"כן, דני, יש לך עדכון על הנושא הזה?",0,נועה,Meeting_53
"אני עובדת על זה, אבל אני צריכה עוד קצת זמן לבדוק את הקודקים החדשים.",0,דני,Meeting_53
"אולי כדאי לבדוק גם את התוכנה החדשה שהם פרסמו השבוע, היא אמורה לעזור עם זה.",0,יוסי,Meeting_53
"רעיון טוב, יוסי. דני, תוכלי לבדוק את זה עד סוף השבוע?",0,נועה,Meeting_53
"כן, אני אעשה את זה.",1,דני,Meeting_53
אז אנחנו מסודרים לגבי שני הנושאים?,0,יוסי,Meeting_53
"נראה שכן. דני, תעדכני אותנו כשה-mockup והבדיקה יהיו מוכנים.",1,נועה,Meeting_53
"כמובן, אשלח את זה במייל.",1,דני,Meeting_53
"תודה רבה, שיהיה יום מוצלח לכולם!",0,יוסי,Meeting_53
"תודה, יוסי, יום טוב!",0,נועה,Meeting_53
יום טוב!,0,דני,Meeting_53
