utterance,label,speaker,meeting_id
שמעת על הרעיון החדש שלנו?,0,אורן,Meeting_82
"כן, מדובר במכשיר איתור עם טכנולוגיית זיהוי קולי למציאת השלט, נכון?",0,נועה,Meeting_82
בדיוק. אנחנו רוצים לחקור את הפוטנציאל של זה.,0,אלי,Meeting_82
זה נשמע מעניין. איך נתחיל?,0,דנה,Meeting_82
"קודם כל, אנחנו צריכים לבדוק את הפונקציונליות של ה-voice recognition שלנו.",1,אורן,Meeting_82
אני יכולה לקחת על עצמי את הצד הטכני של ה-API integration.,1,נועה,Meeting_82
"מעולה, ואולי כדאי גם לבדוק את השוק. לראות אם יש לזה צורך.",0,אלי,Meeting_82
אני יכולה לעשות market research ולבדוק מתחרים פוטנציאליים.,1,דנה,Meeting_82
האם יש לנו כבר טכנולוגיית Bluetooth שמאפשרת איתור מדויק?,0,אורן,Meeting_82
"יש לנו משהו בסיסי, אבל צריך לשדרג את ה-accuracy.",0,אלי,Meeting_82
"אני אעביר את הממצאים שלי השבוע, ואז נוכל להמשיך לשלב הבא.",1,נועה,Meeting_82
"כן, אני אתחיל לעבוד על המחקר השוקי ואעדכן בשבוע הבא.",1,דנה,Meeting_82
"זמנים טובים, חברים. יש לנו הרבה עבודה לפנינו.",0,אורן,Meeting_82
אני אדאג לעדכון כל הצוות על ההתקדמות.,1,אלי,Meeting_82
"נשמע טוב. נעבוד על זה ב-sprints, נכון?",0,נועה,Meeting_82
"כן, אני אאסוף את כל הנתונים תוך שבוע.",1,דנה,Meeting_82
"אלי, תוכל לבדוק אם יש טכנולוגיות קיימות שמשתמשות ב-voice recognition?",1,אורן,Meeting_82
"בטח, אני אעשה סקירה טכנולוגית.",1,אלי,Meeting_82
ומה לגבי הפיתוח הפיזי של המכשיר?,0,דנה,Meeting_82
"זו תהיה המשימה הבאה שלנו, אחרי שנבין את היכולות הטכנולוגיות.",0,אורן,Meeting_82
אני אכתוב user stories כדי להגדיר את ה-requirements.,1,נועה,Meeting_82
"נשמע טוב, נועה. זה יעזור לנו להבין טוב יותר את המוצר.",0,אלי,Meeting_82
"אם נעמוד בזמנים, נוכל להתחיל את תהליך ה-prototyping בקרוב.",0,דנה,Meeting_82
"יופי, בואו נתחיל לעבוד, יש לנו הרבה מה לעשות!",0,אורן,Meeting_82
אני אעדכן את כולם בפגישת צוות הבאה.,1,אלי,Meeting_82
"מצוין, נפגש שוב בעוד שבוע לעדכונים.",0,נועה,Meeting_82
"תודה לכולם, שיהיה לכולנו יום מוצלח.",0,דנה,Meeting_82
"תודה, חברים. נתראה.",0,אורן,Meeting_82
ביי.,0,אלי,Meeting_82
