utterance,label,speaker,meeting_id
"בוקר טוב לכולם, בואו נתחיל עם הסקירה של המשימות שלנו להיום.",0,דני,Meeting_12
"כן, אז קודם כל צריך ליישם תחנת בסיס לטעינה ואיתור השלט.",1,רותם,Meeting_12
אני יכולה לקחת על עצמי את המשימה הזו.,0,נועה,Meeting_12
"מצוין, נועה. מה לגבי הסימון של ערפילים ועננים?",0,דני,Meeting_12
אני יכולה לעבור על זה ולוודא את ההתאמה.,0,יעל,Meeting_12
"תודה, יעל. ומה לגבי קביעת גודל ומשקל ממצר השלט?",0,דני,Meeting_12
אני אעבוד על זה ואביא עדכונים בהמשך השבוע.,1,גיא,Meeting_12
אנחנו צריכים לוודא שתהליך ה-implementation עובר חלק.,0,רותם,Meeting_12
אני אשים דגש על integration testing לאחר שאסיים את התחנה.,0,נועה,Meeting_12
נשמע טוב. ומה לגבי ה-compatibility של התחנה עם המערכות הקיימות?,0,דני,Meeting_12
אנחנו נצטרך לבצע system validation אחרי שסיימנו את התכנון.,0,יעל,Meeting_12
אני אעשה את ה-prototyping כדי שנוכל לבדוק את זה.,0,גיא,Meeting_12
אל תשכחו לשים לב ל-UI ו-UX כשאתם מתכננים את השלט.,0,רותם,Meeting_12
"כמובן, זה יהיה חלק בלתי נפרד מה-design process.",0,נועה,Meeting_12
"טוב, אז לסיכום, נועה לוקחת את תחנת הבסיס.",0,דני,Meeting_12
יעל תטפל בסימון של הערפילים והעננים.,0,רותם,Meeting_12
ואני אעבור על גודל ומשקל של השלט.,0,גיא,Meeting_12
בואו נקבע עדכונים לשבוע הבא ב-10:00 בבוקר ביום שני.,0,יעל,Meeting_12
נשמע טוב. בואו נעבוד קשה וניפגש שוב לעדכונים.,0,דני,Meeting_12
"תודה לכולם, שיהיה יום טוב!",0,רותם,Meeting_12
"תודה, נתראה בקרוב.",0,נועה,Meeting_12
יום טוב לכולם!,0,יעל,Meeting_12
ביי לכולם.,0,גיא,Meeting_12
