utterance,label,speaker,meeting_id
איך נוודא שמנגנוני הגיבוי והאחסון שלנו תקינים?,0,דנה,Meeting_81
אני חושב שצריך לבדוק את ה-Backup Strategy ולוודא שיש לנו Off-site Backup.,1,יוסי,Meeting_81
זה רעיון טוב. נוודא גם שה-Data Encryption פעיל.,1,רונה,Meeting_81
"לגבי הפיצ'רים החדשים, מה דעתכם על פונקציית תגובת קול?",0,דנה,Meeting_81
"זה יכול להיות ממש שימושי, אבל צריך לבדוק את ה-Voice Recognition Accuracy.",0,יוסי,Meeting_81
"נכון, וגם איך זה משתלב עם ה-User Interface הקיים שלנו.",0,רונה,Meeting_81
חשבתם על שילוב רמקול ו-LED לאיתור השלט?,0,דנה,Meeting_81
"כן, זה יכול לשפר את ה-User Experience, אבל צריך לוודא שזה לא יגרום לבעיות Cost-effectiveness.",0,יוסי,Meeting_81
אנחנו צריכים לחקור את ה-Technical Feasibility של זה.,1,רונה,Meeting_81
ומה עם התפשרויות בין גודל לפונקציונליות של השלט?,0,דנה,Meeting_81
זה באמת אתגר. אולי נבצע User Testing כדי לראות מה המשתמשים מעדיפים.,1,יוסי,Meeting_81
"כן, אפשר גם לבדוק את ה-Market Trends כדי לקבל רעיונות.",0,רונה,Meeting_81
אז מי לוקח על עצמו לבדוק את מנגנוני הגיבוי?,0,דנה,Meeting_81
"אני יכול לקחת את זה, אבדוק את זה עד סוף השבוע.",1,יוסי,Meeting_81
ומה לגבי חקר שילוב הרמקול וה-LED?,0,רונה,Meeting_81
אני אחקור את זה ואדווח לכם עד יום ראשון הבא.,1,דנה,Meeting_81
נשמע טוב. מי יטפל בפונקציית תגובת הקול?,0,יוסי,Meeting_81
אני אטפל בזה ואכין סקירה ראשונית עד יום שלישי.,1,רונה,Meeting_81
"מעולה, אנחנו מסודרים להיום.",0,דנה,Meeting_81
