utterance,label,speaker,meeting_id
אז מה המצב עם הפיצ'ר של השלט הרחוק?,0,יוסי,Meeting_248
אנחנו עדיין מנסים להגדיר את הפונקציות המרכזיות.,0,נועה,Meeting_248
מה לגבי עיצוב ה-UI/UX?,0,יוסי,Meeting_248
אני עובדת על שילוב אלמנטים מעוצבים ואופנתיים בעיצוב.,0,דנה,Meeting_248
נשמע טוב. יש תאריך יעד?,0,יוסי,Meeting_248
אני יכולה להתחייב לסיים עד סוף השבוע.,1,נועה,Meeting_248
"אני צריכה עוד כמה ימים, אולי עד אמצע השבוע הבא.",1,דנה,Meeting_248
"מצוין. אז נועה תסיים את פונקציות הכפתורים, ודנה תעבוד על העיצוב.",0,יוסי,Meeting_248
אני אעבוד על ה-Button functions ונוודא שהכל עובד חלק.,1,נועה,Meeting_248
ואני אשלב את ה-CSS עם האלמנטים האופנתיים.,1,דנה,Meeting_248
אז אנחנו מסכימים על התוכנית הזו?,0,יוסי,Meeting_248
"כן, בהחלט.",0,נועה,Meeting_248
אני מסכימה.,0,דנה,Meeting_248
"טוב, אז שיהיה לנו בהצלחה.",0,יוסי,Meeting_248
"תודה, יוסי.",0,נועה,Meeting_248
תודה לכולכם.,0,דנה,Meeting_248
נפגש שוב ביום שלישי לעדכונים?,0,יוסי,Meeting_248
"כן, זה מתאים לי.",0,נועה,Meeting_248
גם לי זה מתאים.,0,דנה,Meeting_248
"מעולה, אז ניפגש ביום שלישי.",0,יוסי,Meeting_248
להתראות.,0,נועה,Meeting_248
ביי!,0,דנה,Meeting_248
