utterance,label,speaker,meeting_id
"היי יוסי, חשבת על האפשרות לשדרג את ה-UI לאפליקציה שלנו?",0,דנה,Meeting_17
"כן, אני חושב שנוכל להוסיף כמה פיצ'רים חדשים ב-Front-end.",0,יוסי,Meeting_17
מגניב. מה לגבי היכולת לשלוט בממשק דרך ה-Remote?,0,דנה,Meeting_17
זו נקודה טובה. צריך לבדוק איך זה ישתלב עם ה-API הנוכחי שלנו.,0,יוסי,Meeting_17
נכון. ונראה לי שאולי כדאי לחשוב על עיצוב חדש לשלט הרחוק.,0,דנה,Meeting_17
עיצוב שמזכיר צורת פירות או ירקות יכול להיות מעניין.,0,יוסי,Meeting_17
"כן, זה יכול להוסיף קצת כיף למוצר שלנו.",0,דנה,Meeting_17
אז נחקור אפשרות ליצירת עיצוב כזה?,1,יוסי,Meeting_17
בהחלט. נוכל להתחיל בסקיצה ראשונית ולהתקדם משם.,0,דנה,Meeting_17
אני אקח על עצמי לבדוק את האפשרויות לעיצוב.,1,יוסי,Meeting_17
"מעולה, ואני אבדוק עלויות חומרים שונים.",1,דנה,Meeting_17
צריך גם לדבר עם מחלקת ה-Marketing לראות איך זה יתאים למותג.,0,יוסי,Meeting_17
"נכון, אולי נוכל לקבוע פגישה איתם לשבוע הבא.",0,דנה,Meeting_17
"סבבה, אני אפנה אליהם לתיאום.",1,יוסי,Meeting_17
מה דעתך שנקבע דדליין לפרויקט הזה?,0,דנה,Meeting_17
נשמע טוב. איך לגבי סוף החודש?,0,יוסי,Meeting_17
מתאים. אני אעדכן בלוח הזמנים שלנו.,0,דנה,Meeting_17
"יופי, אז יש לנו תכנית פעולה.",0,יוסי,Meeting_17
"כן, נעדכן אחד את השני בהתקדמות.",0,דנה,Meeting_17
"בהחלט, שיהיה לנו בהצלחה.",0,יוסי,Meeting_17
