utterance,label,speaker,meeting_id
"אוקיי, אנחנו צריכים לדון בהשלכות הטכניות של הפרויקט הזה. מה דעתכם?",0,יובל,Meeting_95
אני חושבת שצריך להעריך את הביצועים של ה-API הנוכחי. זה יכול להיות צוואר בקבוק.,0,נועה,Meeting_95
"מסכים, ואולי לשקול אם אפשר לשפר את ה-UI כדי להקל על המשתמשים.",0,דני,Meeting_95
"נכון, וגם נבחן אפשרויות חדשניות לעיצוב המאריך, כמו חומרי עור חדשים.",1,יובל,Meeting_95
"כן, זה יכול להוסיף הרבה למוצר. בואו נבחן פלטות פנים שניתן להחליף.",1,דנה,Meeting_95
מה לגבי רמות הרעש? אנחנו רוצים לשמור על סביבה שקטה.,0,יובל,Meeting_95
"נכון, זה חשוב. אולי נבדוק אקוסטיקה של החדרים ונשקול פתרונות בידוד.",0,אבי,Meeting_95
בואו נתחיל עם פיילוט קטן ונראה איך זה משפיע על תנאי העבודה.,0,נועה,Meeting_95
"מסכים, אני יכול לבדוק את זה עד סוף השבוע.",1,דני,Meeting_95
"נשמע טוב. דנה, תוכלי לקחת את העיצוב של המאריך?",0,יובל,Meeting_95
"כמובן, אעשה זאת עד יום רביעי הבא.",1,דנה,Meeting_95
ואני אעבוד על המלצות לשיפור הבידוד האקוסטי.,0,אבי,Meeting_95
"מצוין, אבי, תוכל להגיש דוח בנושא עד יום חמישי?",0,יובל,Meeting_95
"כן, אין בעיה, אעביר לך את הדוח ביום חמישי.",1,אבי,Meeting_95
"יובל, תוכל לסכם את כל מה שדיברנו היום?",0,דני,Meeting_95
"בטח, אשלח לכולם את הסיכום עד מחר בערב.",1,יובל,Meeting_95
"תודה רבה לכולם, נראה שהתקדמנו יפה.",0,נועה,Meeting_95
