utterance,label,speaker,meeting_id
"היי כולם, בואו נתחיל את הפגישה שלנו. יש לנו כמה נושאים חשובים לדון בהם.",0,דנה,Meeting_149
"כן, במיוחד לגבי המחקר על השימוש בתחנת הבסיס לשליטה נוספת במכשירים.",0,יוסי,Meeting_149
אני יכולה לקחת על עצמי את המחקר הזה. אני אעשה סקירה של ה-API ונראה איך אפשר לשלב אותו.,1,נועה,Meeting_149
"מעולה, נועה. תבדקי גם את ההתאמה של התוכנה שלנו עם תחנות הבסיס השונות.",1,דנה,Meeting_149
ומה לגבי הערכת החיסכון בתקציב? יש לנו צורך בשימוש עתידי בשיווק.,0,יוסי,Meeting_149
אני יכולה לעזור בזה. אני אעבור על הנתונים ואכין דוח מפורט.,1,דנה,Meeting_149
"יופי, תודה דנה. תוודאי לכלול את כל ההוצאות החזויות.",1,יוסי,Meeting_149
"דנה, אולי כדאי לשלב קצת Machine Learning כדי לנתח את הנתונים יותר טוב.",0,נועה,Meeting_149
"רעיון טוב, אני אבדוק את האפשרויות ונראה מה ניתן לעשות.",1,דנה,Meeting_149
"לגבי ה-Deployment, חשוב שנעשה עדכון לכל המערכות לפני סוף החודש.",0,יוסי,Meeting_149
"אני אטפל בזה, אעשה תוכנית עבודה מסודרת.",1,דנה,Meeting_149
"נשמע מצוין. אנחנו גם צריכים לבדוק את ה-UI החדש, יש כמה באגים שצריך לתקן.",0,נועה,Meeting_149
אני אדאג שהצוות יבדוק את זה במהלך השבוע הקרוב.,1,יוסי,Meeting_149
"טוב, אז יש לנו הרבה על מה לעבוד. תודה לכולם על ההשתתפות.",0,דנה,Meeting_149
"תודה דנה, נתראה בפגישה הבאה.",0,נועה,Meeting_149
"כן, להתראות לכולם.",0,יוסי,Meeting_149
