utterance,label,speaker,meeting_id
"בוקר טוב, כולם. יש לנו כמה נושאים לדון בהם היום.",0,דני,Meeting_203
"כן, דני, בוא נתחיל עם מאמצי שחזור הנתונים.",0,נועה,Meeting_203
אנחנו צריכים לשתף פעולה עם Hemant ועם Matthew בנושא הזה.,1,דני,Meeting_203
אני אקח את זה על עצמי ואיצור איתם קשר בהקדם.,1,אורן,Meeting_203
"מעולה, אורן. מה לגבי העיצוב של השלט?",0,נועה,Meeting_203
החלט על צורת השלט ועל הקצוות של העיצוב חשוב מאוד.,1,דני,Meeting_203
אני יכולה לבדוק כמה אפשרויות עיצוב ולהציג לכם בשבוע הבא.,1,מיכל,Meeting_203
ומה לגבי תכונות נוספות כמו Voice Recognition?,0,אורן,Meeting_203
"זה יכול להוסיף ערך למכשיר, אבל גם להעלות עלויות. נצטרך לבדוק את ההשפעה.",0,נועה,Meeting_203
בואו נחליט אם זה משתלם מבחינת תקציב.,0,דני,Meeting_203
אני אעשה מחקר על עלויות וזמינות של הפיצ'ר הזה.,1,מיכל,Meeting_203
וכיצד נשנה את עיצוב השלט? אולי באמצעות כיסויים או מדבקות?,0,דני,Meeting_203
אני חושבת שכיסויים יהיו יותר גמישים לשינויים תכופים.,0,נועה,Meeting_203
אני מסכים. אני אחפש ספקים לכיסויים.,1,אורן,Meeting_203
"מצוין, בואו נתחייב על המשימות ונצא לדרך.",0,דני,Meeting_203
