utterance,label,speaker,meeting_id
אז מה אנחנו צריכים לעשות כדי לשפר את ה-SEO שלנו?,0,רותם,Meeting_79
אני חושב שאנחנו צריכים לבחון אספקטים ואסטרטגיות שיווק חדשות.,1,יואב,Meeting_79
"מסכים, אולי כדאי לשקול גם שיפור של התוכן באתר.",0,רותם,Meeting_79
"כן, זה יכול לעזור להגדיל את ה-engagement של המשתמשים.",0,נעה,Meeting_79
מי יכול להכין את השאלונים לפגישה הבאה?,0,יואב,Meeting_79
אני יכול לקחת על עצמי את המשימה הזו.,1,רותם,Meeting_79
את יכולה גם להכין סיכומים אחרי הפגישה?,0,נעה,Meeting_79
"בטח, אני אדאג גם לסיכומים.",1,רותם,Meeting_79
"מצוין, אז בואו נקבע דדליין.",0,יואב,Meeting_79
מתי נוח לכם להגיש את השאלונים?,0,נעה,Meeting_79
אני אוכל לסיים עד יום שני הבא.,0,רותם,Meeting_79
ומה עם הסיכומים?,0,יואב,Meeting_79
הסיכומים יהיו מוכנים עד יום שלישי.,0,רותם,Meeting_79
"מעולה, יש עוד משהו שצריך להתייחס אליו?",0,נעה,Meeting_79
"לא כרגע, נראה שסיימנו להיום.",0,יואב,Meeting_79
"תודה לכולם, נתראה בפגישה הבאה.",0,רותם,Meeting_79
להתראות!,0,יואב,Meeting_79
ביי!,0,נעה,Meeting_79
