utterance,label,speaker,meeting_id
"היי עופר, יש לנו כמה עדכונים חשובים לדיון היום על ה-AI feature החדש.",0,דנה,Meeting_195
"שלום דנה, כן, שמעתי על המראה ועל תכונת מזהה הקול. איך נוכל למקד את השיווק?",0,עופר,Meeting_195
אני חושבת שאנחנו צריכים להדגיש את היכולת של המערכת לזהות קולות ברעשי רקע.,0,דנה,Meeting_195
זה רעיון טוב. ומה לגבי המראה?,0,עופר,Meeting_195
אני מציעה שנעשה קמפיין ויזואלי שמדגיש את ה-UX והנוחות של השימוש.,0,דנה,Meeting_195
מעולה. מתי נוכל להתחיל לעבוד על זה?,0,עופר,Meeting_195
"נתחיל השבוע, אוקיי? אני אכין את התוכנית השיווקית.",1,דנה,Meeting_195
בסדר. ומה עם האימון על כלי הפגישה?,0,עופר,Meeting_195
אנחנו צריכים להנחות אימון כדי שכולם ידעו להשתמש ב-feature החדש.,0,דנה,Meeting_195
"נכון, זה קריטי. מי יוכל להוביל את האימון הזה?",0,עופר,Meeting_195
אני יכולה לקחת את זה על עצמי.,1,דנה,Meeting_195
"מצוין, ומה לגבי תאריך?",0,עופר,Meeting_195
אני אעשה את האימון ביום ראשון הבא.,1,דנה,Meeting_195
"טוב, אני אשלח תזכורת לכולם על זה.",1,עופר,Meeting_195
"תודה עופר, אני אעדכן אותך אם יהיו שינויים.",0,דנה,Meeting_195
"נהדר, תודה דנה.",0,עופר,Meeting_195
"אוקיי, אז נסכם: אני מטפלת בשיווק ובאימון.",1,דנה,Meeting_195
"נכון, ואני דואג להפיץ את הפרטים לצוות.",1,עופר,Meeting_195
תוכל גם לבדוק אם יש צורך בציוד נוסף לאימון?,0,דנה,Meeting_195
"כמובן, אעשה את זה היום.",1,עופר,Meeting_195
"מעולה, תודה.",0,דנה,Meeting_195
שיהיה לנו יום מוצלח!,0,עופר,Meeting_195
"תודה, גם לך!",0,דנה,Meeting_195
