utterance,label,speaker,meeting_id
"טוב חברים, בואו נתחיל עם הפגישה. מה הסטטוס על העיצוב הקונספטואלי של השלט?",0,יואב,Meeting_179
"אנחנו מתקדמים יפה, אבל יש עוד כמה פרטים שאנחנו צריכים לסגור. אני אעדכן אתכם בהמשך השבוע.",0,נועה,Meeting_179
"אוקיי, אבל צריך לסיים את זה עד סוף השבוע.",1,יואב,Meeting_179
"לגבי שלב טכנולוגיות חדשות בעיצוב שלט הרחוק, יש לי כמה רעיונות לשלב Machine Learning כדי להתאים אישית את החווייה.",0,דן,Meeting_179
"זה נשמע מצוין, דן. תוכל להכין סקירה קצרה על זה עד יום חמישי?",1,יואב,Meeting_179
"כמובן, אני אעבוד על זה.",0,דן,Meeting_179
חשבתי גם על שימוש ב-AR כדי להעשיר את הממשק שלנו.,0,נועה,Meeting_179
"רעיון טוב, נועה. תכיני מצגת קצרה על זה לפגישה הבאה.",1,יואב,Meeting_179
"לגבי זיהוי אזורים לשיפור, אני חושבת שצריך לבצע A/B Testing על גרסאות שונות של השלט.",0,רונית,Meeting_179
"כן, זה רעיון טוב. מי יכול לקחת את זה על עצמו?",0,יואב,Meeting_179
"אני אטפל בזה, אבל אצטרך עזרה מהצוות של הדאטה.",0,רונית,Meeting_179
"דיל. רונית, תתחילי עם זה ותעדכני את הצוות.",1,יואב,Meeting_179
ומה לגבי ניתוח ההשלכות הכלכליות של הטמעת תכונות וטכנולוגיות שונות?,0,דן,Meeting_179
"זה חלק מהתכנון שלנו. דן, תוכל להוביל את זה יחד עם המחלקה הפיננסית?",1,יואב,Meeting_179
"כן, אנחנו כבר עובדים על זה.",0,דן,Meeting_179
אני רק רוצה לוודא שיש לנו את כל המידע הדרוש מהמחלקה הפיננסית.,0,נועה,Meeting_179
אני אדאג שהם יספקו לך את זה עד מחר.,1,יואב,Meeting_179
אני גם הייתי רוצה לראות את הנתונים הכלכליים כדי להבין את התמונה הכללית.,0,רונית,Meeting_179
"רונית, אני אשלח לך עותק של הדוח הכלכלי ברגע שיהיה מוכן.",1,יואב,Meeting_179
כדאי שנדבר גם עם מחלקת השיווק כדי להבין את ההשפעה על השוק.,0,נועה,Meeting_179
"רעיון טוב, אני אקבע פגישה עם ראש מחלקת השיווק לשבוע הבא.",1,יואב,Meeting_179
"מצוין, נמשיך לעדכן אחד את השני במייל.",0,דן,Meeting_179
תודה לכולם על העבודה הקשה. ניפגש שוב ביום חמישי.,0,יואב,Meeting_179
