utterance,label,speaker,meeting_id
"היי מיכל, את מוכנה להתחיל את הפגישה?",0,יונתן,Meeting_184
"בהחלט, יונתן. אז בואו נתחיל עם המשימות שלנו להיום.",0,מיכל,Meeting_184
"נכון, קודם כל, אנחנו צריכים להתמקד ביצירת מראה מודרני וקול לשלט הרחוק.",1,יונתן,Meeting_184
"כן, אני חושבת שזה חשוב לשפר את ה-UI/UX של המוצר.",0,מיכל,Meeting_184
אני מסכים. יש לנו כמה רעיונות למראה חדשני יותר.,0,רוני,Meeting_184
"מעולה, רוני. תוכל לקחת את המשימה הזו ולהוביל את העיצוב?",0,יונתן,Meeting_184
"כן, אני יכול להתחיל לעבוד על זה כבר היום.",1,רוני,Meeting_184
"מצוין, רוני. ומה לגבי הוספת יכולת למניעת גניבה לשלט הרחוק?",0,מיכל,Meeting_184
אני חושב שזה קריטי לחיזוק האבטחה של המוצר.,0,יונתן,Meeting_184
"נכון, אנחנו צריכים לשלב טכנולוגיית RFID או NFC.",0,מיכל,Meeting_184
"מיכל, את יכולה להוביל את הפיתוח של הפיצ'ר הזה?",0,יונתן,Meeting_184
"כן, אני אעבוד עם צוות האבטחה על זה.",1,מיכל,Meeting_184
האם יש לנו דדליין לפרויקט?,0,רוני,Meeting_184
אנחנו רוצים לסיים את השלב הראשוני עד ה-15 בנובמבר.,0,יונתן,Meeting_184
זה נשמע סביר. אני אדאג שנעמוד בלוחות הזמנים.,1,מיכל,Meeting_184
"בסדר, אני אתחיל לעבוד על העיצובים ואעדכן אתכם בהתקדמות.",1,רוני,Meeting_184
"תודה, רוני. מיכל, עדכני אותנו כשתהיה לך תוכנית לפיצ'ר האבטחה.",0,יונתן,Meeting_184
"אעשה זאת, יונתן.",1,מיכל,Meeting_184
יש עוד משהו שנצטרך לקחת בחשבון?,0,רוני,Meeting_184
אני חושב שזה הכל להיום. תודה לכולם על העבודה הקשה.,0,יונתן,Meeting_184
"תודה, יונתן. נתראה בפגישה הבאה.",0,מיכל,Meeting_184
"כן, תודה לכולם. שיהיה יום מוצלח.",0,רוני,Meeting_184
