utterance,label,speaker,meeting_id
"היי, כולם. הבוקר אנחנו צריכים לדבר על ה-UX של האפליקציה שלנו.",0,דני,Meeting_229
"כן, במיוחד על העדפות המשתמשים באפשרויות צבע לשלט הרחוק.",0,נועה,Meeting_229
יש לי נתונים ראשוניים על זה. המשתמשים מעדיפים גווני כחול וירוק.,0,גיא,Meeting_229
זה מעניין. נצטרך להעריך יותר לעומק.,0,ליאורה,Meeting_229
"נכון, נועה, תוכלי להוביל את זה?",1,דני,Meeting_229
"בהחלט, אעבור על הנתונים ואציג ממצאים בפגישה הבאה.",1,נועה,Meeting_229
ומה לגבי המודל שקייט וקנדרה עובדים עליו?,0,גיא,Meeting_229
אנחנו כבר בעיצומה של העבודה על המודל. נציג אותו בקרוב לדיון נוסף.,1,קייט,Meeting_229
"כן, אנחנו מתקדמות טוב. יש לנו כבר גרסה ראשונית.",0,קנדרה,Meeting_229
"מעולה, נשמע שיש הרבה התקדמות.",0,דני,Meeting_229
יש משהו נוסף שצריך לדון עליו היום?,0,ליאורה,Meeting_229
אולי כדאי לבדוק את התגובות על הפיצ'ר החדש בגרסת הבטא.,0,גיא,Meeting_229
"נכון, קיבלנו כמה פידבקים מעניינים.",0,נועה,Meeting_229
אז נסיים את הפגישה להיום ונמשיך לעבוד על המשימות.,0,קייט,Meeting_229
"תודה לכולם, נתראה בפגישה הבאה.",0,דני,Meeting_229
