utterance,label,speaker,meeting_id
"היי מיכל, את יכולה להעביר את מסמך פגישת העיצוב המפורט הסופי לתיקיית הפרויקט?",1,דני,Meeting_226
"כמובן, אעשה את זה עד סוף היום.",1,מיכל,Meeting_226
"חברים, אנחנו צריכים לבקר ברעיונות לממשק משתמש ושדרוגים אפשריים. איך התקדמתם בזה?",0,יוסי,Meeting_226
"כרגע יש לי כמה רעיונות חדשים, אני אציג אותם במפגש הבא.",1,רותם,Meeting_226
נשמע טוב. אנחנו גם צריכים לקבוע את התכונות והמפרט הסופי של דגם השלט הרחוק הראשוני. מישהו עבד על זה?,0,דני,Meeting_226
אני עבדתי על זה יחד עם יוסי. יש לנו כמה תכונות חדשות שהיינו רוצים לשלב.,0,מיכל,Meeting_226
"כן, אנחנו חושבים להוסיף גם אפשרות ל-voice control ו-integration עם ה-IoT.",0,יוסי,Meeting_226
נשמע מצוין. אנחנו צריכים לסיים עם זה עד סוף השבוע.,1,דני,Meeting_226
יש לנו גם את הדיון על השלכות של קריסה ואובדן נתונים. מה המצב שם?,0,רותם,Meeting_226
אנחנו עדיין עובדים על מנגנון ה-backup והמניעה. זה קריטי ליציבות המוצר.,0,יוסי,Meeting_226
"נכון, אני אשלח עדכון על ההתקדמות בתחום הזה מחר בבוקר.",1,מיכל,Meeting_226
תוודאי שזה כולל את כל ה-scenarios האפשריים.,0,דני,Meeting_226
"בסדר, אני אעבור על המסמך של מיכל כשיגיע.",1,רותם,Meeting_226
"טוב, נראה שאנחנו בכיוון הנכון. יש עוד משהו?",0,יוסי,Meeting_226
"לא, אני חושב שזה מספיק לפגישה הזו. בואו ניפגש שוב ביום חמישי.",1,דני,Meeting_226
"נהדר, תודה לכולם. נתראה ביום חמישי.",0,מיכל,Meeting_226
