utterance,label,speaker,meeting_id
"היי דנה, שמעת על הטרנדים החדשים בשוק לעיצוב שלט השליטה?",0,אייל,Meeting_225
"כן, ראיתי שהרבה חברות מתמקדות ב-User Interface יותר אינטואיטיבי.",0,דנה,Meeting_225
"נכון, זה משהו שאנחנו חייבים לקחת בחשבון בפיתוח שלנו.",0,אייל,Meeting_225
אני מסכימה. כדאי גם לבדוק מה המתחרים עושים בתחום הזה.,0,דנה,Meeting_225
"נכון, נתחיל לעשות מחקר על המתחרים המובילים.",1,אייל,Meeting_225
מי לדעתך צריך לקחת על עצמו את המשימה הזו?,0,דנה,Meeting_225
אני יכול לקחת את זה ולהציג תוצאות בפגישה הבאה.,1,אייל,Meeting_225
מעולה. ומה דעתך על ה-Prototype שאנחנו עובדים עליו?,0,דנה,Meeting_225
אני חושב שאנחנו צריכים לשפר את ה-UX לפני שנמשיך הלאה.,0,אייל,Meeting_225
נשמע הגיוני. אני אעבוד על ה-UX בגרסה הבאה.,1,דנה,Meeting_225
"אוקיי, אז אני אקח את המחקר ואת תעבדי על ה-UX.",0,אייל,Meeting_225
מתי אתה חושב שתוכל לסיים את המחקר?,0,דנה,Meeting_225
אני אשתדל לסיים עד יום חמישי הבא.,0,אייל,Meeting_225
מצוין. אני אציג את השינויים ב-UX עד לסוף השבוע הבא.,1,דנה,Meeting_225
"טוב, אז אנחנו מסכמים על המשימות שלנו.",0,אייל,Meeting_225
"כן, נתראה בפגישה הבאה ונבחן את ההתקדמות.",0,דנה,Meeting_225
בהצלחה לנו!,0,אייל,Meeting_225
"תודה, גם לך!",0,דנה,Meeting_225
