utterance,label,speaker,meeting_id
"אוקיי, בואו נדבר על הגיהוץ. מה אתם חושבים על האפשרויות?",0,דני,Meeting_114
"אני מעדיף ישר, אבל אולי נצטרך לשקול גם עקום אם זה ייתן יותר גמישות.",0,יוסי,Meeting_114
"אני מסכימה עם יוסי, אבל מה לגבי החומרים? פלסטיק או אולי טיטניום?",0,נועה,Meeting_114
"טיטניום נשמע טוב, אבל חשוב לבדוק את ביצועי המודל לפני.",0,דני,Meeting_114
"נכון, נוכל להעריך את הביצועים באמצעות השוואת ציוני הסתברות או המורכבות.",0,יוסי,Meeting_114
"זה נשמע כמו תוכנית. יוסי, אתה יכול לטפל בזה?",1,נועה,Meeting_114
"כן, אני על זה. עד מתי אתם צריכים את התוצאות?",1,יוסי,Meeting_114
שבוע הבא יהיה מצוין.,1,דני,Meeting_114
ומה לגבי שילוב חומר ספוגי? יש למישהו רעיון איך לשלב את זה?,0,נועה,Meeting_114
אולי נוכל להוסיף אותו בשלב הפיתוח הבא ולראות איך זה משתלב.,1,יוסי,Meeting_114
רעיון טוב. נבדוק את זה בהמשך.,0,דני,Meeting_114
"לגבי תוכנת זיהוי קול, מי יכול לחקור את האפשרות לשלב אותה בשלט?",0,נועה,Meeting_114
"אני יכול לבדוק את זה, אבל אצטרך קצת זמן.",1,יוסי,Meeting_114
"בסדר, זה לא דחוף.",0,דני,Meeting_114
אז בואו נתחייב לסיים את המחקר על זה עד סוף החודש.,1,נועה,Meeting_114
"אוקיי, עד סוף החודש.",1,יוסי,Meeting_114
"נשמע מצוין, תודה כולם.",0,דני,Meeting_114
"תודה דני, יוסי, שיהיה יום טוב לכולם.",0,נועה,Meeting_114
יום טוב!,0,יוסי,Meeting_114
יום טוב!,0,דני,Meeting_114
יום טוב!,0,נועה,Meeting_114
