utterance,label,speaker,meeting_id
"בוקר טוב לכולם, אני רוצה להתחיל עם סקירה על המבנה של המצולעים במודל שלנו.",0,אורי,Meeting_157
"כן, אני חושבת שצריך לבדוק איך המבנה הנוכחי משפיע על יעילות המודל.",0,נועה,Meeting_157
אנחנו צריכים לוודא שהמצולעים לא גורמים ל-Overfitting במודל.,0,דניאל,Meeting_157
"מסכים, דניאל. אפשר להריץ כמה בדיקות על ה-Data Set שלנו.",1,אורי,Meeting_157
אולי כדאי שנבקש ביקורת מהצוות של אלגוריתמים על המבנה הנוכחי?,0,נועה,Meeting_157
"רעיון טוב, אני אדאג שזה יקרה עד סוף השבוע.",1,דניאל,Meeting_157
"מצוין. בנוסף, יש לנו את הנושא של סוגי מתכות עצמיות להשפעת הסביבה.",0,אורי,Meeting_157
"כן, אם נשקול את השימוש במתכות האלה, אנחנו צריכים לבדוק את השפעתן על החומרים האחרים במערכת.",0,נועה,Meeting_157
אני יכול לבדוק את ההשפעה הכימית שלהן ולראות אם זה מתאים למודל שלנו.,1,דניאל,Meeting_157
"דניאל, תוכל לסיים את זה עד יום רביעי הבא?",0,אורי,Meeting_157
"כן, זה אפשרי.",1,דניאל,Meeting_157
אולי נוכל גם לבדוק באמצעות Simulation את ההשפעה של סוגי המתכות הללו?,0,נועה,Meeting_157
"רעיון טוב, נועה. תוכל להוביל את זה?",0,אורי,Meeting_157
"כן, אני אתחיל לעבוד על זה ואעדכן אתכם.",1,נועה,Meeting_157
יש עוד משהו שצריך לדון בו היום?,0,דניאל,Meeting_157
אני חושב שזה הכל לבינתיים. תודה לכולם על ההשתתפות.,0,אורי,Meeting_157
"תודה, נתראה בפגישה הבאה.",0,נועה,Meeting_157
להתראות.,0,דניאל,Meeting_157
