utterance,label,speaker,meeting_id
"אוקיי חברים, אנחנו צריכים לסיים את אלמנטי העיצוב בהתבסס על ממצאי המחקר והעדפות המשתמשים. האם כולם מסכימים?",1,דנה,Meeting_72
"כן, אני חושב שזה קריטי להצלחת הפרויקט.",0,יוסי,Meeting_72
מצוין. אנחנו גם צריכים לשקול להשתמש בטיטניום למראה חזק ואופנתי. מה אתם חושבים?,1,דנה,Meeting_72
"נשמע טוב, במיוחד אם אנחנו רוצים להדגיש את תחושת היוקרה.",0,נועה,Meeting_72
"אני אבדוק את העלויות והזמינות של טיטניום, ואז נדע אם זה אפשרי.",1,יוסי,Meeting_72
"תודה, יוסי. בואו נמשיך. לגבי שלט הרחוק, אנחנו צריכים לסיים את פרטי העיצוב שלו.",1,דנה,Meeting_72
אני אעבוד על הסקיצות ואציג אותן בפגישה הבאה.,1,נועה,Meeting_72
"נשמע טוב. צריך גם לשקול חומרים למארז, לכפתורים ולפונקציות של שלט הרחוק.",0,יוסי,Meeting_72
"נכון, אני אחפש חומרים חלופיים ואשווה אותם.",1,דנה,Meeting_72
אולי כדאי לבדוק גם חומרים ידידותיים לסביבה.,0,יוסי,Meeting_72
"זה רעיון טוב, אני אבצע מחקר על חומרים כאלה.",1,נועה,Meeting_72
"אוקיי, אז בואו נקבע דד-ליין.",0,דנה,Meeting_72
אני יכולה לסיים את הסקיצות עד סוף השבוע.,1,נועה,Meeting_72
אני אבצע את הבדיקה על הטיטניום עד יום שני.,1,יוסי,Meeting_72
ואני אעביר לכם את הממצאים שלי על החומרים עד יום שלישי.,1,דנה,Meeting_72
"מצוין, נשמע שיש לנו תוכנית טובה להמשך.",0,יוסי,Meeting_72
"אז נסכם, נועה תסיים את הסקיצות, יוסי יבצע בדיקה על טיטניום, ואני אבדוק חומרים.",0,דנה,Meeting_72
"כן, וכמובן אני אבדוק על חומרים ידידותיים לסביבה.",1,נועה,Meeting_72
"תודה לכולם, נתראה בפגישה הבאה.",0,דנה,Meeting_72
ביי לכולם!,0,יוסי,Meeting_72
ביי ביי!,0,נועה,Meeting_72
