utterance,label,speaker,meeting_id
"היי מיכל, יש לך רגע לדבר על הפרויקט החדש?",0,יוסי,Meeting_162
"בטח, מה קורה?",0,מיכל,Meeting_162
אנחנו צריכים לבדוק את העיצוב של הממשק כדי להבטיח שהוא עונה על טרנדים נוכחיים באופנה.,0,יוסי,Meeting_162
"צודק, זה חשוב. אני יכולה לקחת על עצמי לבדוק את זה.",0,מיכל,Meeting_162
מעולה!,1,יוסי,Meeting_162
אני אעבור על כמה אתרים בפיגמה ובדריבל להשראה.,1,מיכל,Meeting_162
נשמע טוב. מתי את חושבת שתוכלי לסיים את זה?,0,יוסי,Meeting_162
אני יכולה לסיים עד סוף השבוע הנוכחי.,0,מיכל,Meeting_162
"מצוין, אז אני מסמן את זה ביומן.",0,יוסי,Meeting_162
"אוקיי, אני אוסיף את זה לרשימת המשימות שלי.",1,מיכל,Meeting_162
"תודה מיכל, זה יעזור לנו מאוד.",0,יוסי,Meeting_162
"בכיף, אם יש עוד משהו, תודיע לי.",0,מיכל,Meeting_162
אעדכן אותך אם יהיו עוד משימות.,0,יוסי,Meeting_162
"יופי, שיהיה לך יום טוב!",0,מיכל,Meeting_162
גם לך!,0,יוסי,Meeting_162
