utterance,label,speaker,meeting_id
"בוקר טוב לכולם, יש לנו כמה נושאים חשובים לדון בהם היום.",0,דני,Meeting_185
"כן, אני רוצה להתחיל עם המחקר על פונקציות אוטומטיות בעזרת קול.",0,נועה,Meeting_185
"נשמע טוב, נועה. את יכולה לבדוק איך Voice Activation יכול להשתלב במערכת שלנו?",1,רון,Meeting_185
"כן, אני אקח על עצמי את זה ואעדכן אתכם עד סוף השבוע.",1,נועה,Meeting_185
אני אטפל בעדכון סימון רכיבי הקווים ודגמי השידור.,1,שירה,Meeting_185
"שירה, תוודאי שההקרנת הרקע גם מדויקת.",1,דני,Meeting_185
"ברור, אני אעשה את זה עד יום רביעי.",1,שירה,Meeting_185
"לגבי טכנולוגיית מסך מגע מול זיהוי קול, צריך להעריך את עלות מול תועלת.",0,רון,Meeting_185
אני יכול לבדוק העדפות לקוחות ולנתח את המידע.,1,דני,Meeting_185
מה לגבי שילוב ערכת פירות וירקות בעיצוב של השלט הרחוק?,0,נועה,Meeting_185
"זה נשמע מעניין, אני אבדוק אפשרויות התאמה אישית לזה.",1,שירה,Meeting_185
"אז כל אחד יודע מה הוא צריך לעשות, נכון?",0,רון,Meeting_185
"כן, ניפגש שוב ביום חמישי לעדכונים.",0,דני,Meeting_185
"מצוין, שיהיה לכולם יום פרודוקטיבי.",0,שירה,Meeting_185
"תודה, גם לכם!",0,נועה,Meeting_185
