utterance,label,speaker,meeting_id
"היי מיכל, ראית את המייל על הפרויקט החדש?",0,אורי,Meeting_55
"כן, ראיתי. אנחנו צריכים לשקול את ההתאמה לפרוטוקול אינפרא אדום קיים.",0,מיכל,Meeting_55
"נכון, במיוחד כשמבקשים פונקציות חדשות. אולי כדאי לבצע feasibility study.",0,אורי,Meeting_55
"מסכים, אבל צריך לוודא ש-team lead מאשר את זה.",0,מיכל,Meeting_55
אני אדבר איתו היום בצהריים.,1,אורי,Meeting_55
"טוב, תעדכן אותי אחרי.",0,מיכל,Meeting_55
בטח. ומה לגבי ה-integration עם ה-API החדש?,0,אורי,Meeting_55
זה בעדיפות גבוהה. אני אעבוד על זה מחר.,1,מיכל,Meeting_55
"בסדר, ולגבי ה-database migration, זה עדיין באחריותך?",0,אורי,Meeting_55
"כן, אני מתכננת לסיים את זה עד סוף השבוע.",1,מיכל,Meeting_55
מצוין. יש עוד משהו שצריכים לדון עליו בישיבה הבאה?,0,אורי,Meeting_55
אולי נדבר על ה-security protocols.,0,מיכל,Meeting_55
"נכון, זה חשוב. אוסיף את זה לסדר היום.",1,אורי,Meeting_55
"מעולה, תודה אורי.",0,מיכל,Meeting_55
אין בעד מה. נדבר בהמשך.,0,אורי,Meeting_55
"כן, נדבר. ביי.",0,מיכל,Meeting_55
