utterance,label,speaker,meeting_id
"היי כולם, אנחנו צריכים להתחיל בתיאום חומרי ההצגה להערכת הפרויקט.",1,דנה,Meeting_187
"נכון, חייבים לעבור על כל ה-Deliverables ולוודא שהם מוכנים.",1,איתן,Meeting_187
אני יכולה לקחת על עצמי את המשימה הזו.,1,דנה,Meeting_187
"שמעתי על הסרטים ""The Big Lebowski"" ו-""Schindler's List"", כדאי לחשוב עליהם להקרנה הבאה.",0,רועי,Meeting_187
"""The Usual Suspects"" זה גם רעיון לא רע.",0,ענת,Meeting_187
"אני מעדיף את ""American Beauty"", אבל נוכל לבחור כמה מהם.",0,איתן,Meeting_187
בואו נעבור לדרישות הפרויקט. מה דעתכם על קבוצת היעד?,0,דנה,Meeting_187
אני חושב שהקבוצה העיקרית צריכה להיות משתמשים צעירים בחברות סטארט-אפ.,0,רועי,Meeting_187
"מסכימה, וגם חשוב שנוסיף פונקציות של אינטגרציה עם כלי DevOps.",0,ענת,Meeting_187
"נכון, אולי נוסיף גם אפשרויות Customization מתקדמות.",0,איתן,Meeting_187
ומה לגבי אלמנטים של עיצוב?,0,דנה,Meeting_187
"חשוב לשמור על ממשק משתמש נקי ומודרני, אולי עם נגיעות של Material Design.",0,רועי,Meeting_187
"בדיוק, זה יקל על המשתמשים להבין את ה-UI.",0,ענת,Meeting_187
אנחנו צריכים גם לנהל משא ומתן עם ספקים על מנת להוריד עלויות ייצור.,1,איתן,Meeting_187
אני יכולה להתחיל בשיחות עם הספקים ולראות איך אפשר להפחית עלויות.,1,דנה,Meeting_187
"מעולה, זה יחסוך לנו הרבה בטווח הארוך.",0,רועי,Meeting_187
"מצוין, אז נסכם שדנה תטפל בהצגה ובהורדת העלויות.",1,ענת,Meeting_187
"כן, אטפל בזה. אם יש לכם עוד רעיונות, תעדכנו אותי.",1,דנה,Meeting_187
"בסדר גמור, תודה דנה.",0,איתן,Meeting_187
"תודה לכולם, נתראה בפגישה הבאה.",0,רועי,Meeting_187
"ביי לכולם, שיהיה יום טוב!",0,ענת,Meeting_187
