utterance,label,speaker,meeting_id
"אוקיי, בואו נתחיל את הפגישה. אנחנו צריכים לדון איך לפרק את נתוני הקורפוס ולאחסן אותם. יש הצעות?",0,יונתן,Meeting_193
"כן, אני חושבת שכדאי להשתמש ב-X_M_L_ בשביל האחסון. זה יותר גמיש.",0,נועה,Meeting_193
"אני מסכימה עם נועה, אבל אולי כדאי לבדוק גם אופציה של אחסון בזיכרון לתגובות מהירות יותר.",0,דנה,Meeting_193
"טוב, אז אנחנו נבחן את שתי האופציות. נועה, את יכולה לבדוק את ה-X_M_L_ ודנה, את תבדקי את האחסון בזיכרון?",1,יונתן,Meeting_193
"כן, אני אעשה את זה.",1,נועה,Meeting_193
"בטח, אני אבדוק את זה במהלך השבוע.",1,דנה,Meeting_193
"מצוין, עכשיו לגבי הכפתורים, יש לנו אפשרות של כפתורי לחיצה או גלגלת גלילה. מה דעתכם?",0,יונתן,Meeting_193
אני בעד כפתורי לחיצה. הם יותר אינטואיטיביים למשתמשים.,0,אורן,Meeting_193
יש עוד דעות?,0,יונתן,Meeting_193
אני חושבת שגלגלת גלילה יכולה לתת תחושה יותר מודרנית לאפליקציה.,0,רוני,Meeting_193
"אוקיי, אז אורן, אתה תעשה בדיקה על כפתורי הלחיצה ורוני, את על גלגלת הגלילה.",1,יונתן,Meeting_193
"בטח, אני אתחיל את זה מחר.",1,אורן,Meeting_193
"אין בעיה, אני אעבוד על זה השבוע.",1,רוני,Meeting_193
תודה לכולם. ניפגש שוב בשבוע הבא עם התוצאות.,0,יונתן,Meeting_193
