utterance,label,speaker,meeting_id
"היי דנה, יש לנו כמה נושאים חשובים לדון בהם היום.",0,יוסי,Meeting_19
"ברור, יוסי. מה על הפרק?",0,דנה,Meeting_19
"קודם כל, אנחנו צריכים לשתף פעולה בשילוב והתמצאות של ערכי הכימות בממשק דגם.",0,יוסי,Meeting_19
נשמע טוב. איך אתה מציע שנתחיל?,0,דנה,Meeting_19
אני חושב שנפגש עם צוות ה-UI/UX כדי לראות איך הם יכולים לעזור.,1,יוסי,Meeting_19
"אוקיי, אני יכולה לתאם את הפגישה.",1,דנה,Meeting_19
"נהדר, ומה לגבי הערכת השוק יעד למוצר שלנו?",0,יוסי,Meeting_19
זה חשוב. נצטרך לאסוף נתונים עדכניים ולשקול נקודות מכירה ייחודיות.,0,דנה,Meeting_19
יש לך מישהו מיוחד בראש שיוכל לטפל בזה?,0,יוסי,Meeting_19
"אני אציע את זה לאריק, הוא מעולה בניתוח שווקים.",1,דנה,Meeting_19
"מצוין, ואולי כדאי שנשקול להעמיד אדם נוסף לתמיכה או פיקוח.",0,יוסי,Meeting_19
אולי כדאי שנביא מישהו עם ניסיון בניהול פרויקטים.,0,דנה,Meeting_19
"מסכים. אני אבדוק את הלו""ז של רוני, הוא יכול להתאים.",1,יוסי,Meeting_19
"אז נסכם את זה כך? אני אתאם פגישה עם ה-UI/UX, אריק יעריך את השוק, ורוני יכול לעזור בפיקוח.",1,דנה,Meeting_19
"כן, זה נשמע כמו תוכנית טובה.",0,יוסי,Meeting_19
"אז אני מתחילה לעבוד על זה, יש לנו דד-ליין?",0,דנה,Meeting_19
בואי ננסה לסיים את הכל עד סוף השבוע הבא.,1,יוסי,Meeting_19
"אוקיי, אז ניפגש שוב ביום חמישי לעדכון מצב?",1,דנה,Meeting_19
"כן, נשמע מעולה. תודה, דנה.",0,יוסי,Meeting_19
"בכיף, נדבר בהמשך.",0,דנה,Meeting_19
