utterance,label,speaker,meeting_id
"היי כולם, בואו נתחיל את הפגישה. יש לנו כמה נושאים חשובים לדון עליהם היום.",0,יעקב,Meeting_122
"נכון, צריך להטמיע תכונות כמו כפתורים מוארים ועמידות בפני זעזועים, זה קריטי לפי המשוב שקיבלנו.",0,נועה,Meeting_122
אני יכול לקחת את המשימה הזו ולחקור את הדרישות מהשוק. מה דעתכם?,1,דוד,Meeting_122
"נשמע מעולה, דוד. חשוב שנעמוד בזמנים ונכין תוכנית מסודרת.",0,מיכל,Meeting_122
"בהחלט. נועה, תוכלי להכין תוכנית לחגיגה או הודעה לצוות על השלמת הפרויקט בהצלחה?",1,יעקב,Meeting_122
"כן, אני אטפל בזה. יש לי כבר כמה רעיונות בראש.",1,נועה,Meeting_122
נהדר! ומה לגבי הפרוטוטיפ? צריכים להקים פריטי פעולה לפיתוח שלו.,0,דוד,Meeting_122
אני יכולה להתחיל עם זה. נוכל לחלק את העבודה בין הצוות.,1,מיכל,Meeting_122
"מעולה, מיכל. חשוב שנשמור על תקשורת פתוחה לאורך כל התהליך.",0,יעקב,Meeting_122
האם יש עוד משהו שצריך לדון עליו לפני שנמשיך?,0,נועה,Meeting_122
"לא כרגע, אבל אני אעדכן ברגע שיהיו לי תובנות מהמחקר.",0,דוד,Meeting_122
אני אעביר לכולם את פריטי הפעולה והמשימות בהקדם.,1,מיכל,Meeting_122
תודה לכולם על ההשתתפות. שיהיה לנו יום פורה!,0,יעקב,Meeting_122
"תודה, יעקב. שיהיה יום טוב לכולם.",0,נועה,Meeting_122
