utterance,label,speaker,meeting_id
"היי כולם, התכנסנו היום כדי לדון על השימוש בתצוגת LCD לשלט החדש שלנו.",0,יוסי,Meeting_176
"נכון, אני חושבת שזה יכול לשפר את הנראות של המוצר.",0,נועה,Meeting_176
"כן, אבל האם שקלנו את עלות הייצור הגבוהה יותר ביחס ל-LED?",0,דוד,Meeting_176
"זו נקודה חשובה, דוד. עם זאת, ה-LCD מציע איכות תצוגה טובה יותר.",0,יוסי,Meeting_176
אנחנו צריכים גם לשקול את צריכת האנרגיה. ה-LCD ידוע שהוא צורך יותר חשמל.,0,נועה,Meeting_176
"זה נכון, אבל הלקוחות שלנו מצפים לאיכות גבוהה יותר.",0,דוד,Meeting_176
אז נחליט להשתמש בתצוגת LCD למרות העלויות הנוספות?,0,יוסי,Meeting_176
"כן, אבל אנחנו צריכים לוודא שזה לא יפגע במועד השקת המוצר.",0,נועה,Meeting_176
אני יכול לבדוק עם הספקים שלנו אם יש להם חומרים זמינים.,0,דוד,Meeting_176
"מעולה, דוד, תיצור קשר עם הספקים ותעדכן אותנו בהקדם.",1,יוסי,Meeting_176
אני אעבוד על המצגת שתציג את היתרונות של ה-LCD בישיבה הבאה שלנו.,1,נועה,Meeting_176
"תודה, נועה. נוודא שכולם מעודכנים על ההתפתחויות האחרונות.",0,יוסי,Meeting_176
"בסדר, אשלח עדכון בסוף השבוע.",1,דוד,Meeting_176
"מצוין, אז נתקדם עם ה-LCD בינתיים.",1,נועה,Meeting_176
תודה לכולם על ההשתתפות. נתראה בפעם הבאה.,0,יוסי,Meeting_176
