utterance,label,speaker,meeting_id
"בוקר טוב, חבר'ה. אנחנו צריכים לדבר על הפרויקט החדש שלנו.",0,יוסי,Meeting_194
"ברור, מה הנושאים המרכזיים?",0,נועה,Meeting_194
"קודם כל, אנחנו צריכים להעריך את האפשרות לשילוב מיקרופון בשלט.",1,יוסי,Meeting_194
זה רעיון מעניין. חושבת שכדאי לבדוק את העלויות של זה.,0,תמר,Meeting_194
"נכון, תמר, תוכלי לבדוק את זה עד סוף השבוע?",1,יוסי,Meeting_194
"כן, אין בעיה.",1,תמר,Meeting_194
"בנוסף, אנחנו צריכים לסקור את התובנות השיווקיות וההעדפות לעיצוב השלט.",1,אבי,Meeting_194
מי יכול לקחת את המשימה הזו?,0,יוסי,Meeting_194
"אני יכולה לטפל בזה, אני אאסוף את הנתונים עד יום רביעי הבא.",1,נועה,Meeting_194
"מצוין, נועה. וגם, אנחנו צריכים להעריך את האפיקסיות של לשלב טכנולוגיית זיהוי קולי ותכונות זיהוי משתמש.",1,יוסי,Meeting_194
"יש לי ניסיון בתחום הזה, אני יכול לבדוק את זה.",1,אבי,Meeting_194
תודה אבי. תוכל לעדכן אותנו עד סוף השבוע הבא?,0,יוסי,Meeting_194
"כן, זה יספיק לי.",1,אבי,Meeting_194
האם יש עוד משהו שצריך לשים לב אליו?,0,תמר,Meeting_194
"לא, נראה שזה הכל. תודה לכולם על שיתוף הפעולה.",0,יוסי,Meeting_194
"יופי, אז אנחנו בעניין.",1,נועה,Meeting_194
"קדימה, שיהיה לנו בהצלחה.",0,אבי,Meeting_194
