utterance,label,speaker,meeting_id
"חברים, אנחנו צריכים להתחיל את הפגישה. יש לנו כמה נושאים חשובים לדון בהם היום.",0,יוסי,Meeting_21
"נכון, יוסי. אני חושבת שהראשון צריך להיות הסנכרון של האודיו והווידאו.",0,נועה,Meeting_21
"כן, יש בעיות בסנכרון שגורמות לעיכובים במוצר.",0,דוד,Meeting_21
אז מי מוכן לבדוק את הנושא הזה?,0,יוסי,Meeting_21
אני אקח את זה על עצמי. אדאג לבדוק את ה-API הנוכחי ולבצע בדיקות נוספות על compatibility.,1,נועה,Meeting_21
נשמע טוב. אני גם חושב שעלינו לחקור מקורות אנרגיה שונים לשלט רחוק.,0,דוד,Meeting_21
נכון. זה יכול לשפר את האפקטיביות של המוצר.,0,יוסי,Meeting_21
אולי נחקור את האפשרויות של solar power או batteries נטענות?,0,נועה,Meeting_21
אני יכול לקחת את המשימה הזו. אני אעשה סקירה של האפשרויות ואכין דוח.,1,דוד,Meeting_21
תודה דוד. ומה לגביי טווח אפשרויות החיפוש ומקורות הנתונים?,0,יוסי,Meeting_21
"יש לנו הרבה data sources שונים, וזה יכול לסבך את העניינים.",0,נועה,Meeting_21
אולי כדאי לצמצם את הטווח כדי לשפר את ה-performance.,0,דוד,Meeting_21
"אז נועה, את יכולה לעבוד על זה?",0,יוסי,Meeting_21
בוודאי. אני אעבור על כל מקורות הנתונים הנוכחיים ונראה מה ניתן לצמצם.,1,נועה,Meeting_21
מעולה. אז בואו נסכם את המשימות שלנו.,0,יוסי,Meeting_21
אני אעבוד על הסנכרון של האודיו והווידאו.,0,נועה,Meeting_21
ואני אחפש מקורות אנרגיה לשלט רחוק.,0,דוד,Meeting_21
ואני גם אעבוד על צמצום מקורות הנתונים.,0,נועה,Meeting_21
תודה חברים על הדיון הפורה. נקבע פגישה נוספת לבדוק התקדמות בעוד שבוע.,0,יוסי,Meeting_21
"מצוין, ניפגש בשבוע הבא.",0,נועה,Meeting_21
"נתראה בקרוב, שיהיה לנו בהצלחה.",0,דוד,Meeting_21
