utterance,label,speaker,meeting_id
"היי דנה, מה קורה? חשבתי שנדבר על ה-API החדש שאנחנו מפתחים.",0,יוסי,Meeting_230
"היי יוסי, בטח. קיבלתי את ה-Specifications ואני חושבת שאנחנו צריכים להתחיל מחר.",0,דנה,Meeting_230
מעולה. מי ייקח על עצמו את כתיבת ה-Unit Tests?,0,יוסי,Meeting_230
אני יכולה לקחת את זה על עצמי. אני אכתוב את ה-Tests עד סוף השבוע.,1,דנה,Meeting_230
תודה דנה. ומה לגבי ה-Deployment?,0,יוסי,Meeting_230
אני חושבת שנוכל להתחיל את ה-Deployment ביום ראשון.,1,דנה,Meeting_230
נשמע טוב. ומה לגבי ה-Bug fixes מהסבב הקודם?,0,יוסי,Meeting_230
אני אעבור על ה-Bug List ואעשה תיעדוף.,1,דנה,Meeting_230
מעולה. יש עוד משהו שאנחנו צריכים לדון עליו?,0,יוסי,Meeting_230
"כן, יש את ה-Code Review. מי יעשה את זה?",0,דנה,Meeting_230
אני אעשה את ה-Code Review ביום שני.,1,יוסי,Meeting_230
"אחלה, נשמע שכולנו יודעים מה לעשות.",0,דנה,Meeting_230
"כן, בואו נוודא שאנחנו עומדים בזמנים.",0,יוסי,Meeting_230
אני אכין את הדוח לסטטוס ביום רביעי.,1,דנה,Meeting_230
תודה דנה. יש לך רעיונות לשיפור ה-UI?,0,יוסי,Meeting_230
"כן, אני אשלח לך מסמך עם ההצעות שלי עד מחר.",1,דנה,Meeting_230
"נהדר, מחכה לראות את זה.",0,יוסי,Meeting_230
"טוב, אני אעדכן אותך אם יהיו התפתחויות נוספות.",0,דנה,Meeting_230
"תודה דנה, שיהיה יום טוב.",0,יוסי,Meeting_230
"תודה יוסי, גם לך.",0,דנה,Meeting_230
