utterance,label,speaker,meeting_id
"אוקיי, בואו נתחיל את הפגישה שלנו על הפרויקט החדש. קודם כל, אנחנו צריכים להגדיר תזמון ברור להשלמת הפרויקט.",0,דני,Meeting_49
"אני מסכימה, מה אתם חושבים על תאריך יעד של סוף הרבעון?",1,נועה,Meeting_49
"נשמע סביר, אבל אולי נוכל לנסות להקדים קצת.",0,יוסי,Meeting_49
"נכון, אם נוכל להקדים את הדדליין זה יהיה נהדר.",0,דני,Meeting_49
"אז אנחנו מסכימים על סוף הרבעון, נקבע את זה כתזמון הממוצע.",1,שירה,Meeting_49
עכשיו לגבי שלבי העיצוב. נתחיל עם העיצוב הפונקציונלי?,0,דני,Meeting_49
"כן, אני יכולה לעבוד על ה-UI וה-UX.",1,נועה,Meeting_49
אני אעבוד על העיצוב הקונספטואלי.,1,יוסי,Meeting_49
ואני אהיה אחראית על העיצוב המפורט והיישום.,1,שירה,Meeting_49
"מעולה. לגבי ההערכה הכלכלית, מי יכול לבדוק את העלויות?",0,דני,Meeting_49
אני יכול לקחת את זה על עצמי.,1,יוסי,Meeting_49
אולי כדאי גם לבדוק אם יש אפשרויות לחסוך בעלויות.,0,נועה,Meeting_49
"נכון, זה רעיון טוב. נחקור את זה לעומק.",0,דני,Meeting_49
איך נתקדם עם טיפול ברשימות של התאמות?,0,שירה,Meeting_49
נצטרך לחקור אפשרויות שונות.,0,דני,Meeting_49
אני יכול להתחיל עם זה ולסקור את האפשרויות.,1,יוסי,Meeting_49
תודה יוסי. בואו נוודא שיש לנו דדליין ברור לכל משימה.,0,דני,Meeting_49
אני אעשה את זה עד סוף השבוע.,1,נועה,Meeting_49
אני אעבוד על המשימה שלי במהלך השבוע הבא.,1,יוסי,Meeting_49
אני אעדכן אתכם על העיצוב המפורט בעוד שבועיים.,1,שירה,Meeting_49
נשמע טוב. יש עוד משהו שאנחנו צריכים לדון עליו?,0,דני,Meeting_49
להיום זה נראה לי כל מה שצריך.,0,נועה,Meeting_49
"מסכים, נראה לי שסיימנו להיום.",0,יוסי,Meeting_49
"אז תודה לכולם, נמשיך לעבוד ולשמור על קשר!",0,דני,Meeting_49
"תודה דני, להתראות לכולם.",0,שירה,Meeting_49
"ביי, נתראה בקרוב.",0,נועה,Meeting_49
ביי חברים.,0,יוסי,Meeting_49
