utterance,label,speaker,meeting_id
"בוקר טוב, צוות. איך אנחנו מתקדמים עם הפרויקט?",0,דנה,Meeting_38
"בוקר טוב, דנה. אנחנו צריכים להתמקד ב-UI של האפליקציה. במיוחד בכפתורים.",0,יוסי,Meeting_38
"נכון, חשבנו על שימוש בחומרים רכים יותר לכפתורים. זה ייתן תחושה טובה יותר למשתמש.",1,הילה,Meeting_38
נשמע מצוין. מה לגבי ה-backend?,0,דנה,Meeting_38
"אנחנו מתקדמים עם ה-API integration, אבל צריכים לוודא שיש לנו את כל ה-endpoints הנדרשים.",0,אילן,Meeting_38
זה חשוב. אנחנו רוצים שהאפליקציה תהיה מהירה ויעילה.,0,יוסי,Meeting_38
אני יכולה לבדוק את ה-UI ונוודא שהחומרים לכפתורים מתאימים.,1,הילה,Meeting_38
"מעולה, הילה. מה לגבי ה-QA?",0,דנה,Meeting_38
אנחנו נתחיל בבדיקות ברגע שיהיה לנו גרסה יציבה מהמפתחים.,0,אילן,Meeting_38
צריך גם לבדוק את ה-database performance.,0,יוסי,Meeting_38
אני אוכל לטפל בזה.,1,הילה,Meeting_38
"יופי, אז נסכם. הילה, את תוודאי את החומרים לכפתורים ותבדקי את ה-database performance.",1,דנה,Meeting_38
"כן, אני על זה.",1,הילה,Meeting_38
ואני אמשיך לעבוד על ה-UI והתאמה ל-backend.,0,יוסי,Meeting_38
אני אמשיך עם ה-API integration ונכין את ה-QA.,0,אילן,Meeting_38
תודה לכולם. בואו נתקדם עם זה ונעדכן בפגישה הבאה.,0,דנה,Meeting_38
