utterance,label,speaker,meeting_id
"היי כולם, בואו נתחיל את הישיבה. יש לנו כמה נושאים חשובים לדון היום.",0,רותם,Meeting_249
"קודם כל, רציתי לדבר על הצורך בהיפנות עקביות במערכת שלנו.",0,נועם,Meeting_249
"אני מסכימה, זה קריטי לשמירה על אחידות והבנה בממשק.",0,נועה,Meeting_249
אז אנחנו מתחייבים לעשות סקירה מלאה של ההיפנות שלנו ולהבטיח עקביות.,1,רותם,Meeting_249
"לגבי התקציב, האם חשבנו על דרכים לחסוך כסף לשימוש עתידי בשיווק?",0,רוני,Meeting_249
"כן, אני חושב שאנחנו יכולים לייעל את תהליך ה-Data Analysis שלנו כדי לחסוך בעלויות.",0,נועם,Meeting_249
"מצוין, אז נתחייב לבצע הערכה של תהליך ה-Data Analysis שלנו.",1,רותם,Meeting_249
"לגבי עיצוב, יש רעיונות לצבעים או אלמנטים נוספים שיכולים לגוון את הממשק?",0,נועה,Meeting_249
"אולי נוסיף אפשרות של Theme שונים, זה ייתן למשתמשים יותר גמישות.",0,רוני,Meeting_249
"זו הצעה טובה, נתחייב לחקור את האפשרות להוסיף Themes חדשים.",1,רותם,Meeting_249
"לסיום, אנחנו צריכים להכין הודעת פרויקט לצוות. מי יכול לקחת את זה על עצמו?",0,נועם,Meeting_249
אני אוכל להכין את זה עד מחר בצהריים.,0,נועה,Meeting_249
"תודה נועה, אז נתחייב על שליחת הודעת פרויקט עד מחר בצהריים.",1,רותם,Meeting_249
