utterance,label,speaker,meeting_id
"אוקיי, חברים, בואו נתחיל את הפגישה. ראשון על סדר היום, נדבר על היכולות של שלט הרחוק.",0,דניאל,Meeting_31
"נכון, אני חושבת שחשוב להדגיש את היכולת של שליטה מרחוק באמצעות Bluetooth.",0,נועה,Meeting_31
"בהחלט, וגם היכולת להתחבר ל-WiFi היא מכרעת.",0,דניאל,Meeting_31
מה לגבי הפיצ'ר של voice recognition? זה יכול להיות בונוס נהדר.,0,יונתן,Meeting_31
"נכון, נועה, תוכלי לבדוק את זה ולחזור אלינו עם מסקנות?",1,דניאל,Meeting_31
"כמובן, אבדוק את זה ואדווח עד יום חמישי.",1,נועה,Meeting_31
"מעולה. עכשיו, נבטיח תקשורת חלקה ושיתוף פעולה עם הצוות.",0,דניאל,Meeting_31
אני חושב שנוכל להשתמש ב-Slack ו-Trello לשם כך.,0,יונתן,Meeting_31
"רעיון טוב, יונתן. תוכל להכשיר את הצוות לשימוש בכלים האלה?",1,דניאל,Meeting_31
"בטח, אארגן סדנה ביום שני.",1,יונתן,Meeting_31
"תודה. עכשיו, נעבור לאסטרטגיות שיווק למכסי השלטים.",0,דניאל,Meeting_31
אולי נוכל להשתמש בקמפיינים בפייסבוק ובאינסטגרם.,0,נועה,Meeting_31
מה לגבי פרסום בגוגל? זה יכול להביא תנועה איכותית לאתר שלנו.,0,יונתן,Meeting_31
"יונתן, תוכל להוביל את המהלך הזה?",1,דניאל,Meeting_31
"כן, אעבוד על זה ואעדכן אתכם עד סוף השבוע.",1,יונתן,Meeting_31
"מעולה. ולבסוף, עלות ה-LCD.",0,דניאל,Meeting_31
"דיברתי עם הספק, וזה יוצא יקר מהצפוי.",0,נועה,Meeting_31
אולי נוכל למצוא ספקים אחרים או להזמין בכמות גדולה יותר להנחה.,0,יונתן,Meeting_31
"נועה, תוכלי לבדוק את האפשרויות הללו?",1,דניאל,Meeting_31
"כן, אעשה זאת ואחזיר תשובה עד יום שלישי.",1,נועה,Meeting_31
תודה לכולם על ההשתתפות.,0,דניאל,Meeting_31
