utterance,label,speaker,meeting_id
אז אנחנו צריכים לוודא שהעיצוב של הכפתורים באמת חדשני.,0,יואב,Meeting_96
"נכון, וגם המיקום של המסך מאוד חשוב לפונקציונליות ואסתטיקה.",0,נועה,Meeting_96
"אני יכול לקחת את זה עלי, להבטיח שהעיצוב הוא חדשני ומותאם.",1,דניאל,Meeting_96
ומה לגבי השלט? חשוב שהוא ייראה וירגיש מתקדם.,0,נועה,Meeting_96
"אני יכול לעבוד על זה, אני אבדוק כמה עיצובים ונראה מה הכי מתאים.",1,יואב,Meeting_96
"חשוב שהעיצוב יהיה מותאם לשימוש קל, במיוחד עם כל ה-UI החדש.",0,דניאל,Meeting_96
"צודק, אני אדאג לזה.",1,נועה,Meeting_96
איך נוודא שיש מספיק מקום לחדר קריאה?,0,יואב,Meeting_96
אני אעבור על התכניות ונראה איפה אפשר לשמור מקום.,1,דניאל,Meeting_96
"טוב מאוד, אז יש לנו כמה התחייבויות.",0,נועה,Meeting_96
"דניאל, מתי אתה יכול לסיים עם התכנון?",0,יואב,Meeting_96
אני חושב שבשבוע הבא זה יהיה מוכן.,0,דניאל,Meeting_96
"יואב, מה לגבי הבדיקות לשלט?",0,נועה,Meeting_96
אני אסיים את זה תוך יומיים.,0,יואב,Meeting_96
"מעולה, אז נועה, מתי את יכולה לסיים עם העיצוב המותאם?",0,דניאל,Meeting_96
אני אצטרך עוד שלושה ימים.,0,נועה,Meeting_96
"דניאל, אל תשכח לעדכן אותנו בתכניות.",0,יואב,Meeting_96
"בטח, אני אשלח לכם הכל למייל.",0,דניאל,Meeting_96
"יופי, אז אנחנו מסודרים.",0,נועה,Meeting_96
"תודה לכולם, שיהיה לנו בהצלחה!",0,יואב,Meeting_96
