utterance,label,speaker,meeting_id
"שלום לכולם, נתחיל את הישיבה שלנו. קודם כל, צריך להעריך את אסטרטגיית המחיר למוצר. מה דעתכם על טווח המחיר של 35-50 יורו?",0,דני,Meeting_52
"אני חושבת שזה יכול להיות טווח טוב, אבל נצטרך לבדוק את המתחרים שלנו ולראות כיצד הם מתמחרים את המוצרים שלהם.",1,עדי,Meeting_52
מסכים. אני אאסוף מידע על המחירים של מתחרים לפחות משני שווקים דומים.,1,ניר,Meeting_52
"מצוין, ניר. עדי, תוכלי לאסוף משוב על רעיונות עיצוב ושינויים אפשריים בצורה?",1,דני,Meeting_52
"כן, אני אשלח סקר ללקוחות הנוכחיים ונראה מה הם חושבים על העיצוב הקיים.",1,עדי,Meeting_52
"תודה, עדי. נעבור לנושא הבא. נבדוק את פונקציונליות הלוח הלבן וכלים נוספים.",0,דני,Meeting_52
אני אבדוק את ה-Whiteboard שלנו ואת הכלים הנוספים שברשותנו.,1,ניר,Meeting_52
"מעולה, ניר. ננסה לסיים את הבדיקות עד סוף השבוע.",0,דני,Meeting_52
יש משהו נוסף שצריך לדון בו היום?,0,עדי,Meeting_52
"לא, זה הכל להיום. תודה לכולם על ההשתתפות.",0,דני,Meeting_52
