utterance,label,speaker,meeting_id
"בוקר טוב, חבר'ה. איך היה סוף השבוע?",0,יוסי,Meeting_58
"היה נהדר, תודה. בואו נתחיל. מה יש לנו על סדר היום?",0,נועה,Meeting_58
"קודם כל, צריך לחשב את הדירוג הממוצע למטרת ההערכה שלנו.",1,יוסי,Meeting_58
"נכון, יש לנו את כל הנתונים מה-Database, אני יכולה להריץ את ה-Script כדי לקבל את הממוצע.",1,דנה,Meeting_58
"מצוין, נועה, תוודאי שכל הנתונים מעודכנים לפני שדנה מתחילה.",1,יוסי,Meeting_58
"אין בעיה, אעבור על ה-Data ואוודא שהכל תקין.",1,נועה,Meeting_58
"מעולה. עכשיו, בואו נסכם את ההחלטות והפעולות מהפגישה הקודמת.",1,יוסי,Meeting_58
החלטנו לשדרג את ה-Server כדי לשפר את ה-Performance.,0,דנה,Meeting_58
"נכון, ואני צריכה לבדוק את האפשרויות ל-Cloud Migration.",1,נועה,Meeting_58
"נכון, דנה, את יכולה לטפל בזה?",0,יוסי,Meeting_58
"בטח, אני אעבוד על זה ואעדכן אתכם ב-Next Meeting.",1,דנה,Meeting_58
"תודה, דנה. נועה, איך התקדם ה-UI Design?",0,יוסי,Meeting_58
"סיימתי את ה-Mockups, אבל אני צריכה פידבק מהצוות.",0,נועה,Meeting_58
"בסדר גמור, נוכל לעשות Review על זה מחר.",1,יוסי,Meeting_58
עוד משהו שצריך לסכם?,0,דנה,Meeting_58
"לא כרגע, אבל כדאי שנשמור על ה-Deadline של השבוע הבא.",0,יוסי,Meeting_58
"ברור, אני אעדכן את הצוות.",1,נועה,Meeting_58
"אוקיי, אז נסיים כאן?",0,דנה,Meeting_58
"כן, תודה לכולם על ההשתתפות. נתראה בפגישה הבאה.",0,יוסי,Meeting_58
להתראות!,0,נועה,Meeting_58
ביי!,0,דנה,Meeting_58
