utterance,label,speaker,meeting_id
"היי רונה, החלטנו שאנחנו צריכים לשקול מחדש את המיקום של שליטת ההורים במבנה התפריט.",0,אורן,Meeting_143
"כן, אני מסכימה. זה חשוב לשיפור ה-UX שלנו.",0,רונה,Meeting_143
איך לדעתך זה ישפיע על ה-navigation של המשתמשים?,0,אורן,Meeting_143
אני חושבת שזה יכול לעשות את ה-accessibility הרבה יותר טובה.,0,רונה,Meeting_143
אז בואי נקבע דדליין כדי לבצע את השינוי הזה.,0,אורן,Meeting_143
"טוב, אני יכולה לקחת על עצמי לבדוק את ה-impact על ה-backend.",1,רונה,Meeting_143
"מצוין, אני אטפל ב-UI כדי להבטיח שהשינוי מתבצע בצורה חלקה.",1,אורן,Meeting_143
מתי נרצה שזה יהיה מוכן?,0,רונה,Meeting_143
מה דעתך על סוף השבוע הבא?,0,אורן,Meeting_143
נשמע טוב.,0,רונה,Meeting_143
"אז, רונה, את בודקת את ה-impact על ה-backend עד יום חמישי הבא.",1,אורן,Meeting_143
ואני מבטיחה לשלוח לך עדכונים על הממצאים.,1,רונה,Meeting_143
תעדכני אותי אם את נתקלת בבעיות.,0,אורן,Meeting_143
"אין בעיה, אני פונה אליך אם יש צורך.",0,רונה,Meeting_143
"תודה, רונה. אז אני אעבוד על ה-UI ואעדכן אותך מהצד שלי.",1,אורן,Meeting_143
"מעולה, אנחנו על זה.",0,רונה,Meeting_143
"טוב, אז נסגור את זה ככה.",0,אורן,Meeting_143
"יופי, אני מתחילה לעבוד על זה כבר מחר.",1,רונה,Meeting_143
"אם יש שאלות, תרגישי חופשי לפנות אליי.",0,אורן,Meeting_143
"בהחלט, תודה אורן.",0,רונה,Meeting_143
