utterance,label,speaker,meeting_id
"היי דני, שמעת על כלי ה-Rainbow החדש לחישובי רווח מידע?",0,יעל,Meeting_59
"כן, שמעתי. אנחנו צריכים לחקור את הפונקציונליות והפלטים שלו.",1,דני,Meeting_59
נכון. אני יכולה לקחת על עצמי את המשימה הזו.,1,יעל,Meeting_59
"מעולה, יעל. זה חשוב שנבין איך הוא עובד כדי לשלב אותו בפרויקטים שלנו.",0,דני,Meeting_59
כמובן. אעשה את זה עד סוף השבוע.,1,יעל,Meeting_59
ומה לגבי מחקר עיצוב ממשק המשתמש שלנו?,0,דני,Meeting_59
צריך לשלב את התובנות מהמחקר בפרויקט הנוכחי.,1,יעל,Meeting_59
אני יכול לקחת את זה על עצמי. אבדוק את הממצאים ואשלב אותם.,1,דני,Meeting_59
"תודה, דני. זה יכול לשפר משמעותית את חוויית המשתמש.",0,יעל,Meeting_59
מסכים. עד מתי את רוצה שאסיים את זה?,0,דני,Meeting_59
עד יום רביעי הבא יהיה מעולה.,1,יעל,Meeting_59
אין בעיה. ומה לגבי יצירת וידאו הדרכה?,0,דני,Meeting_59
חשוב להבטיח תקשורת נכונה ביצירת הווידאו.,1,יעל,Meeting_59
מי לוקח אחריות על זה?,0,דני,Meeting_59
אני יכולה לעבוד על התסריט ולוודא שהמסרים ברורים.,1,יעל,Meeting_59
"מעולה, יעל. עד מתי זה יהיה מוכן?",0,דני,Meeting_59
אנסה לסיים עד תחילת השבוע הבא.,1,יעל,Meeting_59
נשמע טוב. אני אבדוק את האופציות לעריכה מקצועית.,0,דני,Meeting_59
"תודה, דני. זה יהיה נחמד אם נמצא עורך מנוסה.",0,יעל,Meeting_59
בדיוק. נשאר בקשר ונעדכן אחד את השני.,0,דני,Meeting_59
בהחלט. אני אשלח לך עדכונים לגבי ה-Rainbow.,0,יעל,Meeting_59
ואעדכן אותך לגבי התובנות ממחקר העיצוב.,0,דני,Meeting_59
מצוין. שיהיה יום טוב!,0,יעל,Meeting_59
"גם לך, להתראות!",0,דני,Meeting_59
