utterance,label,speaker,meeting_id
צריך להתחיל לעבוד על מבחן המוצר בקרוב.,0,דני,Meeting_228
"נכון, אני מציעה שנתחיל עם בדיקת ה-user experience.",0,ליאורה,Meeting_228
"מסכים, ונצטרך גם לבדוק את ה-performance של המערכת.",0,דני,Meeting_228
"אחרי זה, נוכל להחליט אם יש צורך בשבב מתקדם יותר לתצוגת ה-LCD.",0,ליאורה,Meeting_228
"כן, זה נשמע הגיוני.",1,דני,Meeting_228
מה דעתכם על לבחור סרט מרכזי או פופולארי משנות ה-90?,0,יואב,Meeting_228
"זה רעיון טוב, אני בעד לבחור את ""מטריקס"".",0,דני,Meeting_228
אהבתי את הרעיון! עם זה נוכל ליצור שני קונספטים: אחד עם LCD ואחד ללא.,0,ליאורה,Meeting_228
אני יכול להתחיל לעבוד על הקונספט עם ה-LCD.,1,יואב,Meeting_228
"ואני אקח על עצמי את הקונספט השני, בלעדי ה-LCD.",1,ליאורה,Meeting_228
"אם כך, נקבע דדליין לסיום הקונספטים בעוד שבועיים.",1,דני,Meeting_228
"נשמע טוב, אני אשלח מייל עם הפרטים.",0,יואב,Meeting_228
"תודה, יואב.",0,ליאורה,Meeting_228
נרצה להציג את הקונספטים בישיבת צוות בעוד שלושה שבועות.,1,דני,Meeting_228
מתוכנן לי כבר ביומן.,0,יואב,Meeting_228
"מצוין, כך נוכל לקבל פידבק ולהתכונן בהתאם.",0,ליאורה,Meeting_228
"סבבה, אז נמשיך עם זה.",0,דני,Meeting_228
אני אתחיל לעבוד על זה מחר בבוקר.,0,יואב,Meeting_228
"מעולה, אני אעבוד על הקונספט שלי בערב.",0,ליאורה,Meeting_228
אני אעקוב אחרי ההתקדמות שלנו במהלך השבוע הקרוב.,0,דני,Meeting_228
"טוב, אני חושבת שאנחנו מכוסים.",0,ליאורה,Meeting_228
"אם יש עוד משהו, נעדכן במייל.",0,יואב,Meeting_228
"יופי, שיהיה בהצלחה לכולנו!",0,דני,Meeting_228
"תודה, נתראה בהמשך.",0,ליאורה,Meeting_228
יום טוב לכולם.,0,יואב,Meeting_228
