utterance,label,speaker,meeting_id
"בוקר טוב כולם, אנחנו מתחילים עם הניתוח עלות-תועלת של תכונת זיהוי קול. איך זה ישפיע על נוחות השימוש?",0,יונתן,Meeting_73
"אני חושבת שתכונת זיהוי הקול יכולה לשפר משמעותית את חווית המשתמש, במיוחד אם אנחנו משתמשים ב-advanced machine learning algorithms.",0,נועה,Meeting_73
"נכון, אבל אנחנו צריכים לבדוק את העלות של זה.",0,רן,Meeting_73
"נועה, תוכלי להוביל את הניתוח הזה?",1,יונתן,Meeting_73
"כן, אעשה את זה לשבוע הבא.",1,נועה,Meeting_73
"בואו נדון בבחירת הצ'יפ. האם נלך על פשוט, רגיל או מתקדם?",0,דנה,Meeting_73
אני בעד הרגיל. הוא מציע איזון טוב בין עלות לביצועים.,0,רן,Meeting_73
"מסכים, אבל נצטרך לוודא שהתקציב מאפשר את זה.",0,יונתן,Meeting_73
"רן, תוכל לבדוק את המחירים והשוואות?",1,דנה,Meeting_73
"כן, אני אבדוק היום ואעדכן אתכם מחר.",1,רן,Meeting_73
"ועכשיו, נחשוב על פשטות בעיצוב. איך נוכל לשמור על פשטות ועדיין להיות אטרקטיביים?",0,יונתן,Meeting_73
אולי נתמקד רק בתכונות שהכי חשובות למשתמשים.,0,נועה,Meeting_73
זה רעיון טוב. אני יכולה ליצור רשימה של תכונות חיוניות.,1,דנה,Meeting_73
"מצוין, דנה, תעשי את זה עד סוף השבוע?",1,יונתן,Meeting_73
"אין בעיה, מסכימה.",1,דנה,Meeting_73
אולי כדאי גם לשקול צבעים וחומרים פשוטים וזולים יותר.,0,רן,Meeting_73
"זה יכול לעזור לנו להישאר בתקציב, נבדוק את זה.",0,יונתן,Meeting_73
אני אוסיף את זה לנקודות לניהול הפרויקט.,1,נועה,Meeting_73
"טוב, אז נסכם. נועה תבדוק את תכונת זיהוי הקול, רן יבדוק את הצ'יפים, ודנה תכין רשימת תכונות.",1,יונתן,Meeting_73
"תודה יונתן, אני על זה.",1,דנה,Meeting_73
