utterance,label,speaker,meeting_id
"היי כולם, נתחיל בסקירה של דקות הפגישה האחרונה?",0,יוסי,Meeting_44
"בטח, אני רק אציין שהדיון על ה-API integration היה חשוב.",0,נועה,Meeting_44
"נכון, וצריך להמשיך את הבדיקות על ה-backend שלנו.",1,דנה,Meeting_44
"אז נועה, את יכולה לקחת על עצמך את הבדיקות?",0,יוסי,Meeting_44
"כן, אני אעשה את זה עד סוף השבוע.",1,נועה,Meeting_44
ומה לגבי ה-UI improvements?,0,דוד,Meeting_44
אני יכולה להתחיל לעבוד על זה השבוע.,1,דנה,Meeting_44
"מצוין, ומה עם ה-database optimization?",0,יוסי,Meeting_44
"אני עובד על זה, אני אעדכן עד יום חמישי.",1,דוד,Meeting_44
"טוב מאוד, ומה לגבי ה-security audit?",0,יוסי,Meeting_44
אני חושבת שזה צריך להיעשות עד סוף החודש.,1,נועה,Meeting_44
יש עוד משהו שצריך לדון בו?,0,דוד,Meeting_44
"כן, כדאי שנבדוק את ה-cloud deployment strategy.",0,דנה,Meeting_44
"נכון, מי יכול לקחת את זה על עצמו?",0,יוסי,Meeting_44
אני יכול לטפל בזה בשבוע הבא.,1,דוד,Meeting_44
יש גם את ה-machine learning model שאנחנו צריכים לעדכן.,0,נועה,Meeting_44
"נועה, את יכולה לטפל בזה?",0,יוסי,Meeting_44
אעשה זאת עד סוף השבוע הבא.,1,נועה,Meeting_44
מישהו זוכר את ה-deadline ל-data migration?,0,דוד,Meeting_44
"כן, זה אמור להסתיים עד אמצע החודש הבא.",0,דנה,Meeting_44
"תודה לכולם, נסכם את זה ונשמור על קשר.",0,יוסי,Meeting_44
