utterance,label,speaker,meeting_id
אז מה המשימות שלנו להיום?,0,עדי,Meeting_174
"קודם כל, צריך לחשוב על דרישות משתמש ספציפיות לפרויקט החדש.",1,דניאל,Meeting_174
"צודק, חשוב להבין מה המשתמשים שלנו באמת צריכים.",0,עדי,Meeting_174
אני יכולה לקחת על עצמי את איסוף הדרישות מהלקוחות.,1,מיכל,Meeting_174
"מצוין, מיכל. תעדכני אותנו בהתקדמות.",0,דניאל,Meeting_174
מה לגבי החומרי מארז? יש לנו כמה אופציות שצריך לעיין בהן.,0,עדי,Meeting_174
"כן, אני זוכרת שדיברנו על זה. יש לנו כמה דוגמאות.",0,מיכל,Meeting_174
חשוב לבדוק את ההתאמה שלהם לעיצוב שלט שלנו.,1,דניאל,Meeting_174
אני יכול לעשות את זה. נעבור על זה יחד אחר כך?,1,עדי,Meeting_174
בהחלט. אנחנו צריכים להחליט על זה בקרוב.,0,דניאל,Meeting_174
יש לנו גם את ה-UI Design שצריך לעבור עליו.,0,מיכל,Meeting_174
"נכון, יש כמה פידבקים שקיבלנו מהצוות.",0,עדי,Meeting_174
"נוקי, תוכל לבדוק את הפידבקים ולעדכן את ה-UI Design בהתאם?",1,דניאל,Meeting_174
"ברור, אני אעבור על הכל ואעדכן אתכם.",0,נוקי,Meeting_174
"אני יכולה לעזור לך בזה, נוקי.",0,מיכל,Meeting_174
"תודה מיכל, זה יהיה מעולה!",0,נוקי,Meeting_174
יש עוד משהו שאנחנו צריכים לדון עליו היום?,0,עדי,Meeting_174
"לא משימות גדולות, אבל חשוב לעדכן את ה-Sprint Backlog.",1,דניאל,Meeting_174
אני אעשה את זה אחרי הפגישה.,1,מיכל,Meeting_174
"מעולה, אז יש לנו את המשימות שלנו.",0,עדי,Meeting_174
"יופי, חברים. נתראה בהמשך השבוע.",0,דניאל,Meeting_174
