utterance,label,speaker,meeting_id
"היי רונית, חשבתי על שימוש ב-TF-IDF כדי לנתח את המסמך האחרון שלנו.",0,דוד,Meeting_3
"כן, זה רעיון טוב. נוכל להשתמש בזה כדי לקבוע אילו מונחים חשובים יותר במסמך.",1,רונית,Meeting_3
נכון. אני חושב שנוכל גם להפיק מזה גרף שיראה את החשיבות היחסית של כל מונח.,0,דוד,Meeting_3
אהבתי את הרעיון. נוכל להתחיל ליישם את זה כבר במסמך הנוכחי.,1,רונית,Meeting_3
"אוקיי, אז אני אתחיל לעבוד על זה ואדווח לך על ההתקדמות עד סוף השבוע.",1,דוד,Meeting_3
"מעולה, אני מחכה לעדכון.",0,רונית,Meeting_3
"לגבי הכללים לזיהוי ותצוגת אירועי אינטראקציה, יש לך הצעות?",0,דוד,Meeting_3
חשבתי שנוכל להשתמש ב-API של החברה שלנו כדי לזהות את האירועים האלו.,1,רונית,Meeting_3
"כן, נוכל גם להוסיף לוגיקה שתציג את האירועים בזמן אמת.",0,דוד,Meeting_3
נשמע טוב. איך אתה חושב שנוכל להפוך את זה ליותר אוטומטי?,0,רונית,Meeting_3
אפשר להפעיל סקריפט Python שיבצע את הניתוח כל שעה.,1,דוד,Meeting_3
"מצוין, אז תוכל לנהל את הפרויקט הזה?",0,רונית,Meeting_3
"כן, אני אעמוד בזה. אעדכן אותך בתחילת שבוע הבא.",1,דוד,Meeting_3
"תודה, דוד. אני אעזור לך עם בדיקות QA.",0,רונית,Meeting_3
"אחלה, נוכל להיפגש מחר כדי להתחיל את הבדיקות?",0,דוד,Meeting_3
"כן, מתאים לי. בוא נקבע לשעה 10:00 בבוקר.",0,רונית,Meeting_3
"מעולה, נתראה מחר.",0,דוד,Meeting_3
