utterance,label,speaker,meeting_id
"היי דנה, איך הולך עם הפרויקט החדש?",0,אורן,Meeting_247
"היי אורן, אני עובדת על זה. יש לנו כמה משימות לדון בהן.",0,דנה,Meeting_247
"בטח, מה יש לנו על הצלחת?",0,אורן,Meeting_247
"קודם כל, צריך לבדוק את האפשרות והעלות של שמירה על האריכולציה.",0,דנה,Meeting_247
אני יכול לקחת את זה על עצמי ולבדוק את ה-API החדש שלנו.,1,אורן,Meeting_247
"מצוין, מתי אתה חושב שתוכל לסיים את הבדיקה הזו?",0,דנה,Meeting_247
אני אעשה את זה עד יום שני הבא.,0,אורן,Meeting_247
נהדר. יש גם את הנושא של חקר אפשרויות שכבת ספוג לשימוש קל ומשיכת עיצוב.,0,דנה,Meeting_247
אני חושב שזה יהיה טוב אם נבקש מרותי לעזור עם זה. היא טובה עם חומרים כאלה.,0,אורן,Meeting_247
רעיון טוב. אני אדבר איתה על זה.,1,דנה,Meeting_247
ומה לגבי שיפור התכונות עם תצוגות גרפיות ורכיבים אינטראקטיביים?,0,אורן,Meeting_247
אני יכולה לעבוד על זה עם דני.,1,דנה,Meeting_247
נשמע מצוין. תעדכנו אותי איך זה מתקדם.,0,אורן,Meeting_247
"בטח, נעדכן אותך עד סוף השבוע.",0,דנה,Meeting_247
"תודה דנה, אני בטוח שזה יצא מעולה.",0,אורן,Meeting_247
"תודה אורן, שיהיה לך יום טוב.",0,דנה,Meeting_247
"גם לך, להתראות.",0,אורן,Meeting_247
