utterance,label,speaker,meeting_id
"בוקר טוב, כולם. היום נתחיל עם סקירה של המשימות שלנו.",0,דנה,Meeting_202
"בוקר טוב, דנה. אני מוכן לעבור על הכל.",0,יוסי,Meeting_202
"מצוין. אז קודם כל, צריך לחקור חוקי עבודה לייצור מארזים מותאמים אישית במדינות שונות. מי יכול לקחת את זה?",0,דנה,Meeting_202
אני יכול לקחת את זה על עצמי.,1,אבי,Meeting_202
"תודה, אבי. מתי תוכל לסיים את זה?",0,דנה,Meeting_202
אשתדל לסיים עד סוף השבוע.,1,אבי,Meeting_202
נהדר. המשימה השנייה היא לחקור אפשרות להפוך את צורת רגיל השלט לספוגית או מבוססת טיטניום. מי רוצה לקחת את זה?,0,דנה,Meeting_202
אני אוכל לבדוק את זה.,1,ליאורה,Meeting_202
"תודה, ליאורה. מתי נראה תוצאות ראשוניות?",0,דנה,Meeting_202
אציג סקירה ראשונית במפגש הבא ביום שני.,1,ליאורה,Meeting_202
"לגבי הפיתוח, יש עדכונים על ה-API החדש?",0,יוסי,Meeting_202
"כן, הצוות עובד על זה, ואנחנו מצפים לבדיקות QA בשבוע הבא.",0,דנה,Meeting_202
האם יש צורך בעזרה ב-QA?,0,אבי,Meeting_202
"לא כרגע, אבל אעדכן אם יהיה צורך.",0,דנה,Meeting_202
יש לנו גם את השדרוג ל-Dashboard ב-UI. מה מצב זה?,0,ליאורה,Meeting_202
"אנחנו באמצע הפיתוח, ואני מאמין שנסיים עד סוף השבוע.",0,יוסי,Meeting_202
"מעולה, יוסי. תעדכן אם יש עיכובים.",0,דנה,Meeting_202
בהחלט.,0,יוסי,Meeting_202
"טוב, אם אין עוד שאלות, נסיים כאן להיום. שיהיה לכולם יום מוצלח!",0,דנה,Meeting_202
