utterance,label,speaker,meeting_id
"בוקר טוב לכולם, יש לנו הרבה נושאים חשובים לדון בהם היום.",0,דנה,Meeting_85
"נכון, קודם כל, צריך לבדוק שהשלט רחוק באמת נוח לשימוש.",0,יוסי,Meeting_85
"בהחלט, אני חושבת ששווה לעשות בדיקות משתמש כדי לוודא את זה.",0,דנה,Meeting_85
מסכים. את יכולה לבדוק עם צוות ה-UX?,1,יוסי,Meeting_85
"כן, אני אדאג לזה להיום אחר הצהריים.",1,דנה,Meeting_85
"לגבי דו""ח המצב על הזיהוי של צילומים בסרט בטכנולוגיית CINETIS, מי יכול לקחת את זה?",0,אורן,Meeting_85
"אני יכולה להתחיל לעבוד על זה, אבל אצטרך עזרה עם הנתונים מהצוות הטכני.",1,דנה,Meeting_85
"אין בעיה, אני אשלח לך את כל מה שיש לנו עד סוף היום.",1,יוסי,Meeting_85
"מעולה, ואם אפשר לסיים את הדו""ח עד סוף השבוע זה יהיה נהדר.",1,אורן,Meeting_85
אני אשתדל לסיים אותו עד חמישי.,1,דנה,Meeting_85
מה עם הבדיקות של הממשק החדש?,0,יוסי,Meeting_85
"זה גם ברשימה שלי, אני רק צריכה לבדוק את העדכונים האחרונים.",0,דנה,Meeting_85
"תעדכני אותנו כשיש תוצאות, זה חשוב להמשך הפיתוח.",1,אורן,Meeting_85
"כמובן, אני אעדכן את כולכם במייל.",1,דנה,Meeting_85
יש עוד משהו שצריך לסגור היום?,0,יוסי,Meeting_85
"לא, נראה לי שכיסינו את הכל.",0,אורן,Meeting_85
אז בואו נתחיל עם המשימות שלנו ונתעדכן בהמשך.,0,דנה,Meeting_85
בהצלחה לכולם!,0,יוסי,Meeting_85
"תודה, שיהיה יום טוב!",0,אורן,Meeting_85
