utterance,label,speaker,meeting_id
אז בואו נתחיל עם הגדרת הפונקציות הבסיסיות לשלט.,0,יוסי,Meeting_235
"כן, אני חושבת שחשוב להתמקד ב-User Preferences קודם.",0,נועה,Meeting_235
"נכון, זה יכול לשפר את ה-User Experience בצורה משמעותית.",0,יוסי,Meeting_235
אתם חושבים שצריך לכלול את ה-Voice Control בשלב הזה?,0,דנה,Meeting_235
אולי כדאי להתחיל עם הבסיס ואז להוסיף את זה בגרסה הבאה.,1,יוסי,Meeting_235
"מה לגבי שילוב תפריטים נפרדים להגדרות מסך, שמע וערוצים?",0,אבי,Meeting_235
זה יכול להקל על המשתמשים למצוא את מה שהם צריכים.,0,נועה,Meeting_235
אבל מה עם העלויות הנוספות?,0,דנה,Meeting_235
נחקור את זה ונראה אם היתרונות מצדיקים את העלויות.,1,יוסי,Meeting_235
יש לנו כבר נתונים ראשוניים על העלויות?,0,אבי,Meeting_235
"כן, אבל צריך לעשות ניתוח יותר מעמיק.",1,נועה,Meeting_235
מי רוצה לקחת על עצמו את החלק של ניתוח העלויות?,0,דנה,Meeting_235
אני יכול לקחת את זה על עצמי.,1,אבי,Meeting_235
"מצוין, ומה לגבי לוח זמנים?",0,יוסי,Meeting_235
אני יכולה להכין הצעה ללוח זמנים עד סוף השבוע.,1,דנה,Meeting_235
"טוב, אז נסכם את כל המשימות ונמשיך לפגישה הבאה.",1,יוסי,Meeting_235
"כן, אני אעדכן אתכם ברגע שיהיו לי נתונים נוספים.",1,אבי,Meeting_235
"תודה לכולם, אז נסכם על הפגישה הבאה ביום ראשון.",1,נועה,Meeting_235
"כן, זה עובד לי.",0,דנה,Meeting_235
"יופי, נועה, תשלחי לכולנו את הסיכום.",1,יוסי,Meeting_235
"כמובן, אעשה את זה מיד אחרי הפגישה.",1,נועה,Meeting_235
אז נתראה ביום ראשון.,0,אבי,Meeting_235
להתראות!,0,דנה,Meeting_235
ביי לכולם.,0,יוסי,Meeting_235
ביי!,0,נועה,Meeting_235
