utterance,label,speaker,meeting_id
"בוקר טוב חברים, בואו נתחיל את הישיבה שלנו.",0,יוסי,Meeting_242
בוקר טוב יוסי. מה הנושאים שעל הפרק היום?,0,נועה,Meeting_242
"יש לנו שלושה נושאים חשובים. קודם כל, לבדוק את עלות ה-LCD.",0,אורן,Meeting_242
"נכון, אני יכול לקחת על עצמי לבדוק את עלות ה-LCD.",1,יוסי,Meeting_242
"מצוין, תוכל לתת לנו עדכון עד סוף השבוע?",0,נועה,Meeting_242
"כמובן, אעדכן אתכם ביום חמישי.",1,יוסי,Meeting_242
הנושא השני הוא לבדוק את פונקציונליות ותומך המשתמש של עיצובי הפרוטוטייפ.,0,אורן,Meeting_242
אני יכולה לטפל בזה.,1,נועה,Meeting_242
יש לך זמן להגיש דוח עד יום ראשון?,0,יוסי,Meeting_242
"כן, זה יעבוד לי. אגיש את הדוח עד יום ראשון.",1,נועה,Meeting_242
"ולסיום, אנחנו צריכים לחשוב על צורות מעוגלות ומהפכניות לעיצוב.",0,אורן,Meeting_242
אולי נוכל לערוך סיעור מוחות בנושא הזה?,0,יוסי,Meeting_242
"רעיון טוב, אני אוביל את הסיעור מוחות.",1,נועה,Meeting_242
מתי נוח לכם לקיים את הסיעור מוחות?,0,אורן,Meeting_242
יום רביעי בבוקר מתאים לי.,0,יוסי,Meeting_242
"גם לי מתאים, נקבע ליום רביעי.",1,נועה,Meeting_242
"מצוין, אני אוסיף את זה ללוח הזמנים שלנו.",0,אורן,Meeting_242
"טוב, אז יש לנו סיכום. אני בודק את עלות ה-LCD, נועה את עיצובי הפרוטוטייפ, וכולנו משתתפים בסיעור מוחות על עיצובים חדשים.",0,יוסי,Meeting_242
"הבנתי, תודה לכולם.",0,נועה,Meeting_242
"תודה לכם, נתראה ביום רביעי.",0,אורן,Meeting_242
נתראה!,0,יוסי,Meeting_242
