utterance,label,speaker,meeting_id
"שלום לכולם, בואו נתחיל עם המשימות להיום.",0,דוד,Meeting_205
"כן, קודם כל, אנחנו צריכים ליישם תצוגת צבע להצגת סוגי מידע שונים.",0,שרה,Meeting_205
אני יכול לקחת את זה על עצמי ולסיים עד סוף השבוע.,1,אמיר,Meeting_205
"נשמע טוב, אמיר. לגבי בונה הסיכום, מישהו כבר ניתח את ההתנהגות שלו?",0,יעל,Meeting_205
אני אסיים את הניתוח עד יום חמישי.,1,דוד,Meeting_205
"מצוין, צריך גם לבדוק את פשטות העיצוב.",0,שרה,Meeting_205
אני אעשה בדיקה מהירה ואשאיר הערות במערכת עד מחר.,1,אמיר,Meeting_205
"תודה, אמיר. ולבסוף, אנחנו צריכים לחשב את הדירוג הממוצע למטרת ההערכה.",0,יעל,Meeting_205
אני יכול לטפל בזה ולהגיש את התוצאות עד סוף היום.,1,דוד,Meeting_205
"יופי, אז יש לנו את המשימות מסודרות.",0,שרה,Meeting_205
אני מוכן להתחיל על תצוגת הצבע.,0,אמיר,Meeting_205
בהצלחה לכולם!,0,יעל,Meeting_205
