utterance,label,speaker,meeting_id
"היי מיכל, אנחנו צריכים לתאם את לוגיסטיקת ההובלה ולוח הזמנים לפרויקט החדש.",0,דני,Meeting_238
"כן, אני יודעת. מתי נוכל להתחיל עם זה?",0,מיכל,Meeting_238
אני חושב שנתחיל עם השיחה הזאת כדי להבין בדיוק מה הצרכים שלנו.,0,דני,Meeting_238
בסדר גמור. איזה ציוד אנחנו צריכים להעביר קודם כל?,0,מיכל,Meeting_238
אנחנו צריכים לוודא שהשרתים והציוד הרשת יועברו בלי שום בעיות.,0,דני,Meeting_238
"נכון, ה-Switches וה-Routers חייבים להיות במקום לפני הכל.",0,מיכל,Meeting_238
בדיוק. אני אדאג לתאם עם חברת ההובלה.,1,דני,Meeting_238
"מעולה, ומה לגבי לוח הזמנים?",0,מיכל,Meeting_238
נצטרך לקבוע את ה-Deadline להשלמת ההובלה עד סוף החודש.,0,דני,Meeting_238
"טוב, אז אני אצור קשר עם הצוותים כדי לבדוק את הזמינות שלהם.",1,מיכל,Meeting_238
נשמע מעולה. צריך גם לתאם זמן להתקנת הציוד במקום החדש.,0,דני,Meeting_238
אני אסדר את זה עם הצוות הטכני שלנו.,1,מיכל,Meeting_238
אז בואי נעשה סיכום של מה שכל אחד מאיתנו אחראי עליו.,0,דני,Meeting_238
"כן, אני אעשה רשימה של הציוד שצריך להעביר.",1,מיכל,Meeting_238
ואני אדאג למצוא חברת הובלה ולהכין את לוח הזמנים.,1,דני,Meeting_238
ומתי נוכל להתחיל עם ההובלה?,0,מיכל,Meeting_238
נעדכן את כולם ברגע שיהיה לנו לוח זמנים מדויק.,0,דני,Meeting_238
"טוב, אני אמשיך לעדכן את הצוותים ולוודא שהכל מתואם.",1,מיכל,Meeting_238
"תודה, מיכל. זה יעזור מאוד.",0,דני,Meeting_238
"אין בעיה, דני. נעשה את זה בצורה הכי חלקה שאפשר.",0,מיכל,Meeting_238
אני בטוח בזה.,0,דני,Meeting_238
אז אנחנו מסכמים שאני אצור קשר עם הצוותים ואתה עם חברת ההובלה?,0,מיכל,Meeting_238
"כן, בדיוק.",0,דני,Meeting_238
"אוקיי, נמשיך לעדכן אחד את השני בהתקדמות.",0,מיכל,Meeting_238
"ברור, צריך לעמוד בזמנים ולהיות מתואמים.",0,דני,Meeting_238
"בדיוק, אני אכין את המסמכים הדרושים לתיאום לוגיסטי.",1,מיכל,Meeting_238
מצוין. אני אחפש הצעות מחיר להובלה.,1,דני,Meeting_238
"תודה, דני. שיהיה לנו בהצלחה.",0,מיכל,Meeting_238
"תודה, מיכל. שיהיה לנו יום טוב.",0,דני,Meeting_238
יום מעולה גם לך.,0,מיכל,Meeting_238
נתראה בפגישה הבאה שלנו.,0,דני,Meeting_238
נתראה.,0,מיכל,Meeting_238
