utterance,label,speaker,meeting_id
"אוקיי, כולם מוכנים להתחיל את הפגישה?",0,יעל,Meeting_173
"כן, כבר חיכיתי לזה.",0,דני,Meeting_173
"אז קודם כל, יש לנו את המשימה ליצור שם חדש למוצר שלנו. יש הצעות?",0,יעל,Meeting_173
"חשבתי על ""Triple R"".",0,רמי,Meeting_173
"מעניין, למה דווקא ""Triple R""?",0,יעל,Meeting_173
זה פשוט זורם ואני חושב שזה יתפוס טוב ב-SEO.,0,רמי,Meeting_173
"נשמע לי טוב, זה באמת שם קליט.",0,דני,Meeting_173
"אוקיי, אז כולנו מסכימים על ""Triple R""?",1,יעל,Meeting_173
כן!,1,כולם,Meeting_173
"מעולה, אז נסכם את זה.",1,יעל,Meeting_173
מה לגבי ה-UI של האפליקציה? אנחנו צריכים איזה Prototype מוכן עד סוף השבוע.,0,דני,Meeting_173
אני יכול לקחת את זה על עצמי.,0,רמי,Meeting_173
"תודה רמי, אז אתה אחראי על ה-Prototype.",1,יעל,Meeting_173
ומה עם ה-Backend?,0,דני,Meeting_173
אני חושב שצריך לבדוק את ה-API endpoints כדי לוודא שאין בעיות.,0,רמי,Meeting_173
"נכון, דני, תוכל לבדוק את זה?",0,יעל,Meeting_173
"כן, אעשה את זה היום אחר הצהריים.",1,דני,Meeting_173
"טוב, אז בואו נסכם את משימות הזמן הקרוב.",0,יעל,Meeting_173
"יעל, את יכולה להכין את ה-Presentation ללקוחות?",0,רמי,Meeting_173
"כן, אכין את זה עד יום שני בבוקר.",1,יעל,Meeting_173
ונראה לי שצריך גם לעדכן את ה-Documentation.,0,דני,Meeting_173
"טוב, אני אטפל בזה גם.",1,יעל,Meeting_173
"מצוין, אז כולנו מסודרים?",0,רמי,Meeting_173
"נראה שכן, תודה לכולם על שיתוף הפעולה.",0,דני,Meeting_173
"תודה לכם, נתראה בפגישה הבאה!",0,יעל,Meeting_173
