utterance,label,speaker,meeting_id
"בוקר טוב, כולם. אנחנו צריכים להתחיל לעבוד על ההצגה החדשה לפגישה.",0,יוסי,Meeting_27
"כן, חשוב שנכין סדר יום ברור. אני יכולה להתחיל לעבוד על זה.",1,מירי,Meeting_27
"מעולה, מירי. אני אעשה בקריאה וניקוי של קוד מיותר בדפדפן.",1,דני,Meeting_27
"דני, תוכל לבדוק גם את ה-JavaScript? זה יכול לשפר ביצועים.",0,איילת,Meeting_27
"בהחלט, איילת. זה בתוכנית שלי.",0,דני,Meeting_27
מה לגבי הוספת מסך L_C_D? איך זה ישפיע כלכלית?,0,שרון,Meeting_27
אני אעריך את ההשפעה הכלכלית ואעדכן אתכם.,1,יוסי,Meeting_27
חשוב לדעת את העלויות המדויקות לפני שנחליט.,0,מירי,Meeting_27
"לגבי השלט הרחוק, אני חושבת שיש כמה פונקציות שצריך לשפר.",0,איילת,Meeting_27
"נכון, במיוחד ה-Bluetooth connection.",0,דני,Meeting_27
אולי נוסיף פונקציה של voice control?,0,שרון,Meeting_27
"זה רעיון טוב, שרון. צריך לבדוק את ה-compatibility עם המערכת.",0,יוסי,Meeting_27
אני יכולה לדבר עם צוות העיצוב לגבי זה.,1,מירי,Meeting_27
אז יש לנו שלושה נושאים עיקריים.,0,דני,Meeting_27
"כן, ויש גם את נושא האבטחה שצריך לטפל בו.",0,איילת,Meeting_27
אני אוכל לבדוק את האבטחה בשרתים.,1,שרון,Meeting_27
"תודה, שרון.",0,יוסי,Meeting_27
אז אני אשלח את סדר היום עד מחר בבוקר.,0,מירי,Meeting_27
ואני אסיים את ניקוי הקוד עד סוף השבוע.,0,דני,Meeting_27
ואני אעדכן לגבי האבטחה בעוד יומיים.,0,שרון,Meeting_27
תודה לכולם על המחויבות.,0,יוסי,Meeting_27
בהצלחה לכולם עם המשימות!,0,מירי,Meeting_27
"תודה, נתראה בישיבה הבאה.",0,דני,Meeting_27
