utterance,label,speaker,meeting_id
"בוקר טוב, כולם. היום יש לנו כמה נושאים חשובים לדיון.",0,יוסי,Meeting_76
"בוקר טוב, יוסי. מה המשימות שלנו להיום?",0,טל,Meeting_76
"קודם כל, אנחנו צריכים להתחיל להשתמש ב-FFT לעיבוד סיגנלים וזיהוי.",1,יוסי,Meeting_76
אני יכולה לקחת את זה על עצמי.,0,נועה,Meeting_76
"מצוין, נועה. מתי תוכלי להתחיל בזה?",0,יוסי,Meeting_76
אני אתחיל היום אחרי הצהריים.,0,נועה,Meeting_76
"טוב, אני רוצה לוודא שאנחנו גם סוקרים את עלויות הפרויקט כדי לוודא שהן תואמות ליעדי התקציב.",1,יוסי,Meeting_76
אני יכול לטפל בזה.,0,דוד,Meeting_76
"תודה, דוד. מתי תוכל לסיים את הסקירה?",0,יוסי,Meeting_76
אני אסיים את זה עד מחר בצהריים.,0,דוד,Meeting_76
"מצוין, אז יש לנו תכנית פעולה ברורה. נועה, תתחילי עם ה-FFT ודוד, תעבור על העלויות.",0,יוסי,Meeting_76
האם יש עוד משהו שאנחנו צריכים לדון בו היום?,0,טל,Meeting_76
"לא, זה הכל להיום. תודה לכולם על שיתוף הפעולה.",0,יוסי,Meeting_76
"תודה, יוסי. נתראה מחר.",0,דוד,Meeting_76
"יופי, אז אני הולכת להתחיל לעבוד על זה.",0,נועה,Meeting_76
"בהצלחה עם ה-FFT, נועה.",0,טל,Meeting_76
"תודה, טל. אני אעדכן אתכם בהתקדמות.",0,נועה,Meeting_76
"אם יש לכם שאלות נוספות, אני כאן לעזור.",0,יוסי,Meeting_76
"יופי, אני אתחיל בסקירה עכשיו.",0,דוד,Meeting_76
"תודה, דוד. שיהיה בהצלחה.",0,יוסי,Meeting_76
יום טוב לכולם.,0,טל,Meeting_76
"יום טוב, טל.",0,נועה,Meeting_76
להתראות.,0,דוד,Meeting_76
"להתראות, תמשיכו בעבודה הטובה.",0,יוסי,Meeting_76
