utterance,label,speaker,meeting_id
"טוב, אז בואו נדבר על העיצוב של המוצר. יש לנו כמה הגבלות עלות שצריך להתחשב בהן.",0,יוסי,Meeting_42
"נכון, ואני חושבת שהעדפות המשתמש גם צריכות להיכנס כאן.",0,נועה,Meeting_42
בהחלט. אז מי יהיה אחראי על לסיים את העיצוב בהתאם להגבלות?,0,יוסי,Meeting_42
אני יכולה לקחת את זה על עצמי.,1,דנה,Meeting_42
"מצוין, דנה. מה לגבי האזור לעישון שדובר עליו?",0,יוסי,Meeting_42
"כן, זה נושא חשוב. העובדים רוצים מקום מיועד לכך.",0,דניאל,Meeting_42
יש לנו תקציב לזה?,0,יוסי,Meeting_42
"לא בטוחה, אבל כדאי לבדוק את זה יותר לעומק.",0,נועה,Meeting_42
"נועה, תוכלי לבדוק אם יש תקציב פנוי?",0,יוסי,Meeting_42
אעשה זאת.,1,נועה,Meeting_42
ומה לגבי הצ'יפים המתקדמים עבור השלט? הם די יקרים.,0,דניאל,Meeting_42
"נכון, זה יכול להגדיל את העלות בצורה משמעותית.",0,יוסי,Meeting_42
"אבל היתרונות הם ברורים, אנחנו צריכים לשקול את זה בכובד ראש.",0,דנה,Meeting_42
"אני מסכים, אבל אולי כדאי לבדוק עלויות נוספות לפני שמתחייבים.",0,יוסי,Meeting_42
אני יכול לבדוק את המחירים של צ'יפים חלופיים.,1,דניאל,Meeting_42
"תודה דניאל, זה יהיה מצוין.",0,יוסי,Meeting_42
"אז לסיכום, דנה תעבוד על העיצוב, אני בודקת את התקציב לאזור עישון ודניאל בודק צ'יפים חלופיים.",0,נועה,Meeting_42
"נכון, בואו נתחייב לדד-ליינים כדי שזה יקרה.",0,יוסי,Meeting_42
אני מסיימת את העיצוב עד סוף השבוע.,1,דנה,Meeting_42
אני אעדכן לגבי התקציב עד יום רביעי.,1,נועה,Meeting_42
אני אבדוק את הצ'יפים עד יום חמישי.,1,דניאל,Meeting_42
"נהדר, אני סומך עליכם.",0,יוסי,Meeting_42
