utterance,label,speaker,meeting_id
"בוקר טוב, חברים. אנחנו צריכים לדון בכמה נושאים חשובים היום.",0,יוסי,Meeting_196
"בוקר טוב, יוסי. מה הנושאים הראשיים?",0,נועה,Meeting_196
"קודם כל, אנחנו צריכים לוודא שהמידע שלנו מוגן ונשמר בצורה עקבית במהלך צפייה.",0,יוסי,Meeting_196
אני יכולה לקחת את המשימה הזו ולוודא שהמערכת שלנו תומכת ב-Data Encryption.,1,דנה,Meeting_196
"מצוין, דנה. מה לגבי התקציב? אנחנו חייבים לדון בפרטי הכספים והמגבלות.",0,יוסי,Meeting_196
"אני אעבור על הנתונים הכספיים ואכין דו""ח עד מחר.",1,נועה,Meeting_196
"תודה, נועה. אנחנו גם צריכים לוודא שה-API שלנו מותאם לדרישות האחרונות.",0,יוסי,Meeting_196
אני אבדוק את התאימות של ה-API עם הגרסאות החדשות של המערכות שלנו.,1,דנה,Meeting_196
"מעולה, דנה. יש עוד משהו שצריך להוסיף לרשימת המשימות?",0,יוסי,Meeting_196
אולי כדאי לבדוק אפשרויות פוטנציאליות לשיפור ה-UI/UX.,0,נועה,Meeting_196
"רעיון טוב, נועה. נשאיר את זה לפגישה הבאה.",0,יוסי,Meeting_196
"אוקיי, אני אדאג לעקוב אחרי כל העדכונים הנדרשים.",1,דנה,Meeting_196
תודה לכולם על שיתוף הפעולה.,0,יוסי,Meeting_196
"תודה, יוסי. שיהיה לנו יום פורה.",0,נועה,Meeting_196
יום טוב לכולם.,0,דנה,Meeting_196
