utterance,label,speaker,meeting_id
"הי כולם, אנחנו צריכים להתחיל לעבוד על הפיתוח של השלט החדש.",0,יוסי,Meeting_41
"נכון, ואני חושבת שצריך לקחת בחשבון את המגבלות בעלות הייצור.",0,דנה,Meeting_41
"כן, זה נכון. אולי נשתמש ב-3D printing כדי להוזיל עלויות?",0,יוסי,Meeting_41
"זה רעיון טוב, אבל אפשר גם לבחון שימוש בחומרים זולים יותר.",0,רותם,Meeting_41
יש לי כמה קשרים עם ספקים שיכולים לספק לנו חומרי גלם זולים.,0,עדי,Meeting_41
"מעולה, עדי, תוכל לבדוק את זה?",1,יוסי,Meeting_41
"כן, אני אעשה את זה השבוע.",1,עדי,Meeting_41
"חוץ מזה, אנחנו צריכים לוודא שהקובץ המצורף יפתח כראוי על כל המכשירים.",0,דנה,Meeting_41
"נכון, אני אעבור על ה-compatibility של הקובץ.",1,יוסי,Meeting_41
"דרך אגב, מישהו בדק כבר את ה-UI של השלט?",0,רותם,Meeting_41
אני אתחיל לעבוד על ה-user interface בסוף השבוע.,1,עדי,Meeting_41
"מצוין, עדי. תוכל להגיש דוח עד סוף השבוע הבא?",1,יוסי,Meeting_41
"כן, אני אגיש דוח עד יום חמישי הבא.",1,עדי,Meeting_41
ומה לגבי ה-security של הקובץ המצורף?,0,דנה,Meeting_41
אני גם אעבור על ה-security וידווח על בעיות אם יהיו.,1,יוסי,Meeting_41
אולי כדאי לחשוב גם על ה-backend scalability?,0,רותם,Meeting_41
"נכון, אנחנו צריכים לוודא שהמערכת תוכל להתמודד עם כמות משתמשים גדלה.",0,דנה,Meeting_41
אני אקבע פגישה עם הצוות כדי לדון בזה לעומק.,1,יוסי,Meeting_41
אני אוכל להשתתף בפגישה בכל שעה ביום חמישי.,0,עדי,Meeting_41
"גם אני פנויה ביום חמישי, תודיעו לי על השעה.",0,רותם,Meeting_41
"בסדר גמור, אני אשלח הזמנה לכולם.",1,יוסי,Meeting_41
תודה יוסי.,0,דנה,Meeting_41
יש עוד משהו שמישהו רוצה להוסיף?,0,רותם,Meeting_41
אני חושב שכרגע זה הכל.,0,עדי,Meeting_41
"יופי, אז אנחנו מוכנים להתחיל לעבוד.",0,יוסי,Meeting_41
"קדימה, בהצלחה לכולם.",0,דנה,Meeting_41
"תודה, שיהיה לנו יום מוצלח.",0,רותם,Meeting_41
