utterance,label,speaker,meeting_id
"היי מיכל, בדקת כבר את ה-Jira tickets החדשים?",0,דוד,Meeting_15
"כן, ראיתי שיש לנו כמה משימות חדשות להעריך.",0,מיכל,Meeting_15
"נכון, אחת מהן היא הערכת הפרויקט והדו""ח הסופי.",0,דוד,Meeting_15
"אז צריך לשתף פעולה בהערכת הפרויקט והדו""ח הסופי הזה.",1,מיכל,Meeting_15
"מסכים. אני יכול לטפל בחלק של הדו""ח הסופי.",1,דוד,Meeting_15
"מעולה, אני אקח על עצמי את החלק של הערכת הפרויקט.",1,מיכל,Meeting_15
ומה לגבי השלטים? צריך להציב קריאות ומיקומי מותג.,0,דוד,Meeting_15
נכון. נוכל לעבוד עם צוות העיצוב על מיקומי המותג.,0,מיכל,Meeting_15
אני אדבר עם עומר מהעיצוב כדי להבין את הדרישות.,1,דוד,Meeting_15
"נהדר, אני אדאג לקריאות השלטים.",1,מיכל,Meeting_15
אנחנו צריכים לקבוע דדליין למשימות האלה.,0,דוד,Meeting_15
"אוקיי, אז בוא נקבע דדליין לשבוע הבא.",0,מיכל,Meeting_15
נשמע טוב.,0,דוד,Meeting_15
אז אני מתחייבת לסיים את הערכת הפרויקט עד יום רביעי הבא.,1,מיכל,Meeting_15
"ואני אסיים את הדו""ח הסופי עד יום חמישי.",1,דוד,Meeting_15
"ולגבי השלטים, עד מתי אתה חושב שנסיים?",0,מיכל,Meeting_15
אני מעריך שנוכל לסיים עד סוף השבוע הבא.,0,דוד,Meeting_15
"בסדר, אז אני אטפל בקריאות השלטים עד יום חמישי הבא.",1,מיכל,Meeting_15
ואני אדבר עם עומר מהעיצוב עד יום שלישי.,1,דוד,Meeting_15
"מצוין, נראה שיש לנו תוכנית ברורה קדימה.",0,מיכל,Meeting_15
"כן, אני מרגיש שאנחנו בדרך הנכונה.",0,דוד,Meeting_15
אז נתראה בישיבת הצוות ביום שני.,0,מיכל,Meeting_15
"בהחלט, נתראה שם.",0,דוד,Meeting_15
