utterance,label,speaker,meeting_id
"היי מיכל, יש לך רגע לדבר על הדאגות הארגונומיות בעבודה שלנו?",0,יוסי,Meeting_80
"בטח, אני חושבת שזה נושא חשוב במיוחד, במיוחד כשמדובר ב-Software Developers שיושבים שעות ארוכות.",0,מיכל,Meeting_80
"נכון, שמתי לב שזה יכול להוביל לבעיות כמו Carpal Tunnel Syndrome.",0,יוסי,Meeting_80
"בדיוק, חשבתי שנוכל להציע Workshops כדי להדריך את הצוות על מנח נכון של הידיים והמקלדת.",0,מיכל,Meeting_80
רעיון מצוין! אפשר גם לבדוק את האפשרות של שולחנות Standing Desks.,0,יוסי,Meeting_80
"כן, ואני יכולה לבדוק על התקנת תוכנות שמזכירות לעשות הפסקות.",0,מיכל,Meeting_80
"חשוב גם שנשקול את התאורה במשרדים, כדי למנוע מאמץ בעיניים.",0,יוסי,Meeting_80
אז בוא נתחיל עם סקר קצר כדי להבין את הצרכים של הצוות.,0,מיכל,Meeting_80
"מסכים, אני אכין את הסקר ונפיץ אותו ב-Email.",1,יוסי,Meeting_80
אני אקח על עצמי לארגן את ה-Workshops ולמצוא מומחה מתאים.,1,מיכל,Meeting_80
מה דעתך שנקבע דדליין לכל משימה?,0,יוסי,Meeting_80
נשמע טוב. אני אטפל בארגון ה-Workshops עד סוף החודש.,1,מיכל,Meeting_80
"ואני אעבוד על הסקר, אשלח את התוצאות ונעשה ישיבת Follow-up בעוד שבועיים.",1,יוסי,Meeting_80
"מצוין, אני אשאל את מחלקת ה-HR לגבי רכישת Standing Desks.",1,מיכל,Meeting_80
"אוקיי, אז אני אצור קשר עם ספקי תוכנות לניהול הפסקות עד סוף השבוע.",1,יוסי,Meeting_80
אני אבדוק את התאורה ונראה אם צריך שיפורים.,1,מיכל,Meeting_80
"זה נשמע כמו תוכנית מעולה, דרך אגב, נצטרך גם לדבר עם ה-Facility Manager.",0,יוסי,Meeting_80
"נכון, אני אדאג לתיאום פגישה עם ה-Facility Manager בתחילת השבוע הבא.",1,מיכל,Meeting_80
"מעולה, אני חושב שאנחנו על המסלול הנכון.",0,יוסי,Meeting_80
"כן, בוא נדאג לתעד את כל ההחלטות והפעולות שלנו.",0,מיכל,Meeting_80
אני אעדכן את ה-Trello Board שלנו עם כל המשימות.,1,יוסי,Meeting_80
"מצוין, אני אראה איך אפשר לשתף את זה עם הצוות כדי שיהיו מעודכנים.",0,מיכל,Meeting_80
אני אכין את המצגת לפגישה הבאה שלנו.,1,יוסי,Meeting_80
"טוב מאוד, אני אכין את הנתונים מהסקר כדי להציג אותם.",1,מיכל,Meeting_80
"אז נסכם, אנחנו ניפגש שוב בעוד שבועיים לעדכון.",0,יוסי,Meeting_80
"כן, ואני אזכור להזכיר לכולם על הישיבה הקרובה.",1,מיכל,Meeting_80
"תודה מיכל, אני מרגיש שאנחנו מתקדמים ברצינות עם הנושא הזה.",0,יוסי,Meeting_80
"בהחלט, תודה גם לך יוסי על הדחיפה וההובלה.",0,מיכל,Meeting_80
