utterance,label,speaker,meeting_id
"היי יעל, בדקת את האפשרות להשתמש ב-Short Text Speaker Identification?",0,דני,Meeting_105
"כן, התחלתי לבדוק את זה אתמול. נראה שזה יכול להיות יעיל עבורנו.",0,יעל,Meeting_105
"יופי, תוכלי לסיים את הבדיקה עד סוף השבוע?",1,דני,Meeting_105
"כן, אני מתחייבת לסיים את זה עד יום חמישי.",1,יעל,Meeting_105
"מעולה, תעדכני אותי בתוצאות.",0,דני,Meeting_105
"בטח, אעדכן ברגע שאסיים.",0,יעל,Meeting_105
"עכשיו לגבי השלט, חשבת על מקור אנרגיה חלופי?",0,דני,Meeting_105
"חשבתי על שימוש ב-Li-Ion Battery, זה יכול להיות פתרון טוב.",0,יעל,Meeting_105
"נשמע טוב, יש לך רעיון לגבי סוללת גיבוי?",0,דני,Meeting_105
"כן, אפשר להשתמש ב-Power Bank קטן שישמש כסוללת גיבוי.",0,יעל,Meeting_105
"מעולה, תוכלי לבדוק את העלות והזמינות של הרכיבים?",1,דני,Meeting_105
"בהחלט, אעשה את זה עד יום שלישי.",1,יעל,Meeting_105
"טוב מאוד, תראי אם יש עוד פתרונות אפשריים.",0,דני,Meeting_105
אעשה את זה.,0,יעל,Meeting_105
"מצוין, נעשה סיכום של כל המידע בסוף השבוע.",0,דני,Meeting_105
"בסדר גמור, אדאג להכין הכל.",0,יעל,Meeting_105
"תודה יעל, את עושה עבודה מצוינת.",0,דני,Meeting_105
"תודה דני, שמחה לעזור.",0,יעל,Meeting_105
נתראה במפגש של יום ראשון.,0,דני,Meeting_105
"בהחלט, נתראה שם.",0,יעל,Meeting_105
שיהיה לך יום טוב.,0,דני,Meeting_105
"גם לך, דני.",0,יעל,Meeting_105
