utterance,label,speaker,meeting_id
"חברים, יש לנו כמה נושאים חשובים לדון בהם היום. נתחיל עם השלט הרחוק.",0,יוסי,Meeting_183
"כן, דיברנו על שילוב חומר ספוגי לחיצוני של השלט לשיפור חוויית המשתמש.",0,נועה,Meeting_183
"זה רעיון מעולה, במיוחד כשהטרנדים משתנים כל כך מהר.",0,דנה,Meeting_183
"אז נועה, את יכולה לקחת את זה ולחקור אילו חומרים יתאימו?",1,יוסי,Meeting_183
"בטח, אני אשלח דוח עד יום חמישי.",1,נועה,Meeting_183
ומה לגבי האלמנטים הפונקציונליים? צריך להתאים אותם להתנהגות המשתמשים.,0,דנה,Meeting_183
"נכון, דנה, את יכולה לבדוק את הנתונים על שינוי ערוצים ועוצמת הקול?",1,יוסי,Meeting_183
"כמובן, אאסוף את המידע הדרוש ואעדכן עד יום שישי.",1,דנה,Meeting_183
"תודה. עכשיו, לגבי הפונקציונליות של tooltip להצגת קשר נוסף בתוצאות חיפוש.",0,יוסי,Meeting_183
זה יכול לשפר מאוד את חוויית המשתמש ולספק מידע נוסף בקלות.,0,נועה,Meeting_183
אנחנו צריכים לחשוב איך זה ישתלב בצורה אינטואיטיבית בממשק.,0,דנה,Meeting_183
"נועה, תוכלי לנהל את הפרויקט הזה ולספק סקיצה ראשונית?",1,יוסי,Meeting_183
"כן, אני אכין סקיצה ראשונית עד יום ראשון הקרוב.",1,נועה,Meeting_183
"מצוין, תודה לכולם על שיתוף הפעולה.",0,יוסי,Meeting_183
"בשמחה, נשמע כמו כיוונים טובים.",0,דנה,Meeting_183
"אני מסכימה, יש לנו הרבה עבודה לפנינו.",0,נועה,Meeting_183
"אז נסכם: נועה על השלט וה-tooltip, דנה על האלמנטים הפונקציונליים.",0,יוסי,Meeting_183
"בדיוק, אני כבר מתחילה.",0,דנה,Meeting_183
"גם אני, נפגש שוב ביום ראשון לעדכונים.",0,נועה,Meeting_183
"מעולה, שיהיה לנו יום פורה.",0,יוסי,Meeting_183
"תודה, נתראה.",0,דנה,Meeting_183
להתראות לכולם.,0,נועה,Meeting_183
ביי ביי.,0,יוסי,Meeting_183
