utterance,label,speaker,meeting_id
"היי מיכל, חשבתי על הרעיון של להציג את התפריט על הטלוויזיה במקום על השלט. מה דעתך?",0,דני,Meeting_246
"זה נשמע כמו רעיון טוב, זה יכול לשפר את חוויית המשתמש. אנחנו צריכים לבדוק את זה מבחינה טכנית.",0,מיכל,Meeting_246
"נכון, אני אבדוק איך זה ישפיע על ה-UI וה-UX של המערכת.",1,דני,Meeting_246
"מצוין, בנוסף, אנחנו צריכים להכין שאלונים למשתמשים ולסכם את הממצאים אחרי הפגישה.",0,מיכל,Meeting_246
"אוקיי, אני אעבוד על הכנת השאלונים.",1,דני,Meeting_246
תודה. אל תשכח לעצב את השלט שיהיה יותר ידידותי למשתמש ומושך.,0,מיכל,Meeting_246
אני אתחיל לעבוד על עיצוב השלט ואשלח לך סקיצה עד השבוע הבא.,1,דני,Meeting_246
"מעולה, תוכל לשלוח לי את הסקיצה עד יום חמישי?",0,מיכל,Meeting_246
"אין בעיה, אשלח לך עד חמישי.",1,דני,Meeting_246
"תודה, אני אכין סיכום של הפגישה ואשלח לכל הצוות.",1,מיכל,Meeting_246
"נשמע טוב, אני אעדכן את כולם על ההתקדמות שלנו אחרי זה.",0,דני,Meeting_246
"תודה, דני. שיהיה לנו יום מוצלח.",0,מיכל,Meeting_246
"גם לך, מיכל. נדבר יותר מאוחר.",0,דני,Meeting_246
ביי דני.,0,מיכל,Meeting_246
ביי.,0,דני,Meeting_246
