utterance,label,speaker,meeting_id
"היי מיכל, איך אנחנו מתקדמים עם המצגת למחר?",0,רן,Meeting_218
"היי רן, אני עובדת על השילוב של אספקטים של ממשק משתמש ושיווק במצגת.",1,מיכל,Meeting_218
"יופי, זה חשוב שיהיה שילוב טוב בין חווית המשתמש למסר השיווקי.",0,רן,Meeting_218
"נכון, אני אשלח לך טיוטה עד סוף היום.",1,מיכל,Meeting_218
"היי חבר'ה, אנחנו צריכים לבדוק את הפונקציונליות של הלוח הלבן.",0,יובל,Meeting_218
"כן, שמעתי שיש כלים חדשים שאנחנו צריכים לבדוק.",0,רן,Meeting_218
אני יכולה לבדוק את זה עם יובל ולתת עדכון מחר.,1,מיכל,Meeting_218
"מעולה מיכל, תודה. נשמע שגם יש הוראות חדשות מהמאמן האישי.",0,יובל,Meeting_218
אנחנו צריכים להמתין להוראות הספציפיות לפני שאנחנו מתקדמים.,1,רן,Meeting_218
"נכון, אני אדאג לעדכן את כולכם ברגע שיהיו הנחיות חדשות.",1,מיכל,Meeting_218
אולי כדאי שנפגש שוב מחר אחרי שנקבל את ההוראות.,0,יובל,Meeting_218
"רעיון טוב, נקבע פגישה לעדכון סטטוס.",1,רן,Meeting_218
אז אני אסכם את כל המשימות ונשלח במייל.,1,מיכל,Meeting_218
"תודה מיכל, זה יעזור לנו להתארגן טוב יותר.",0,יובל,Meeting_218
"אוקיי, אז נסכם - מיכל על המצגת, יובל על הלוח הלבן, ואני על התיאומים.",1,רן,Meeting_218
"כן, ואני גם אחראית לבדוק עם המאמן את ההוראות.",1,מיכל,Meeting_218
"תודה לכולכם, אני מבצע את הבדיקות היום אחרי הצהריים.",1,יובל,Meeting_218
"מצוין יובל, תעדכן אותנו אם יש תקלות.",1,רן,Meeting_218
"ובינתיים, אני אמשיך לעבוד על המצגת.",1,מיכל,Meeting_218
"יופי, שיהיה לכולנו יום פרודוקטיבי.",0,רן,Meeting_218
"גם לך רן, נתראה מחר בעדכון.",0,יובל,Meeting_218
להתראות.,0,מיכל,Meeting_218
להתראות.,0,רן,Meeting_218
להתראות.,0,יובל,Meeting_218
